Article_len,Avg_Word_Len,CountOfNumbers,CountofExclaimation
904,4.679203539823009,10,1
1230,4.7178861788617885,90,0
700,4.354285714285714,6,0
840,4.502380952380952,15,0
447,4.111856823266219,14,0
1320,4.683333333333334,166,0
548,4.2463503649635035,20,0
446,4.3991031390134525,2,2
800,4.32625,48,0
330,4.245454545454545,15,0
2516,4.715818759936407,244,0
1067,4.491096532333645,12,1
3448,4.946925754060325,308,0
1065,4.723004694835681,43,1
1100,4.701818181818182,50,0
359,4.749303621169917,0,0
539,3.9369202226345084,13,0
1146,4.62303664921466,10,0
724,4.766574585635359,65,0
733,3.8553888130968623,13,0
527,3.9943074003795065,12,0
1357,4.335298452468681,7,0
596,5.105704697986577,22,0
1356,4.304572271386431,21,2
1337,4.56320119670905,51,2
412,3.970873786407767,2,3
727,4.662998624484182,2,0
627,4.7432216905901115,13,0
383,4.908616187989556,11,0
545,4.722935779816514,17,0
655,4.775572519083969,6,0
108,5.555555555555555,0,0
695,5.35251798561151,2,0
750,4.294666666666667,29,2
924,4.788961038961039,48,0
879,3.821387940841866,27,0
1207,4.365368682684341,84,0
478,4.617154811715481,12,0
16536,4.476536042573779,1461,4
791,4.662452591656131,14,0
304,4.417763157894737,23,0
1666,4.222088835534214,32,0
279,4.781362007168458,20,0
220,4.877272727272727,6,0
678,4.741887905604719,7,0
850,4.8870588235294115,61,0
474,4.063291139240507,11,0
1140,4.720175438596491,33,0
104,4.519230769230769,30,0
320,4.428125,22,0
858,4.2727272727272725,10,1
1555,4.886816720257235,54,0
289,4.339100346020762,6,1
837,4.636798088410992,4,0
286,4.258741258741258,5,0
1001,4.445554445554445,45,6
935,4.481283422459893,16,0
1519,4.115865701119158,171,1
612,4.872549019607843,16,0
343,4.5276967930029155,37,0
781,5.181818181818182,26,0
313,4.674121405750799,21,0
1079,4.424467099165894,35,0
456,3.81359649122807,13,0
235,4.242553191489361,28,0
236,4.055084745762712,5,0
4622,4.49762007788836,439,0
1159,3.9240724762726487,9,5
1329,4.886380737396538,33,0
1351,4.805329385640267,44,0
852,4.738262910798122,6,0
1462,4.364569083447332,52,0
361,4.529085872576177,28,0
1565,4.570607028753994,49,0
535,4.188785046728972,12,0
1058,4.697542533081285,97,0
606,4.1551155115511555,24,0
376,4.723404255319149,22,0
2454,4.02159739201304,70,0
751,4.621837549933422,3,0
368,3.9293478260869565,0,0
1015,4.680788177339902,25,0
1278,4.388888888888889,12,0
1046,4.589866156787763,34,1
477,4.677148846960168,6,1
1006,4.958250497017892,75,0
484,4.890495867768595,17,0
506,4.869565217391305,78,0
541,4.789279112754159,71,0
795,4.778616352201258,21,0
836,4.561004784688995,86,0
582,4.0034364261168385,6,0
1144,5.034090909090909,50,1
452,4.8628318584070795,27,0
755,4.60794701986755,1,0
565,4.876106194690266,26,0
1126,4.054174067495559,19,0
2704,3.9474852071005917,24,4
1240,4.774193548387097,22,0
500,5,0,0
423,4.763593380614657,8,0
4,2.5,0,0
9138,4.818450426789232,780,0
965,4.480829015544042,4,1
1009,4.883052527254708,11,0
1042,4.208253358925144,4,0
1272,4.796383647798742,38,0
843,4.120996441281139,7,0
723,4.950207468879668,28,0
1341,4.480984340044743,27,1
248,3.931451612903226,23,2
978,4.39161554192229,10,0
596,4.817114093959732,9,0
848,4.931603773584905,61,0
1145,4.765938864628821,14,0
264,4.348484848484849,2,0
1277,4.127642913077525,20,3
1200,4.505,31,0
565,4.067256637168142,14,0
594,4.905723905723906,17,0
1561,4.652786675208199,53,0
538,4.200743494423792,15,1
1286,4.649300155520995,28,0
250,4.268,13,0
2784,4.434626436781609,73,0
1347,4.829992576095026,95,0
862,4.360788863109049,9,0
1073,4.594594594594595,29,0
708,4.104519774011299,5,0
1158,4.075993091537133,20,0
670,4.552238805970149,10,1
937,4.407684098185699,21,0
744,4.338709677419355,20,0
696,4.760057471264368,22,0
783,4.237547892720307,23,0
599,4.242070116861436,8,0
27,4.37037037037037,0,0
838,4.671837708830549,35,0
1522,4.764783180026281,72,0
752,4.617021276595745,51,0
1613,4.381277123372597,158,0
782,4.301790281329923,6,1
778,4.407455012853471,15,1
1239,3.8894269572235673,34,17
1219,4.546349466776046,12,0
1587,4.281663516068053,56,0
671,4.391952309985097,23,0
365,4.079452054794521,4,0
891,4.775533108866442,36,0
896,4.4609375,15,0
1121,4.2105263157894735,8,0
141,5.042553191489362,9,0
951,4.748685594111461,8,0
1006,4.571570576540755,7,0
359,4.412256267409471,48,2
585,4.673504273504274,112,0
958,4.632567849686848,66,0
613,5.267536704730832,11,0
1151,4.35881841876629,32,0
891,4.242424242424242,27,0
664,4.349397590361446,6,1
659,4.673748103186647,10,0
527,4.721062618595825,10,0
633,4.658767772511848,31,1
474,3.9535864978902953,8,0
948,4.322784810126582,15,0
758,3.9234828496042216,9,0
271,4.704797047970479,15,0
801,4.600499375780275,4,0
852,5.001173708920188,31,0
828,4.601449275362318,130,0
703,5.112375533428165,6,0
534,4.550561797752809,177,0
1,0.0,0,0
1,0.0,0,0
939,4.63258785942492,4,0
884,4.426470588235294,29,1
950,4.767368421052631,62,0
445,4.582022471910112,42,0
338,4.488165680473373,4,1
703,4.170697012802276,19,1
543,4.749539594843462,101,3
533,4.215759849906191,2,0
830,4.242168674698795,12,0
408,4.0661764705882355,18,5
312,4.939102564102564,27,0
414,4.840579710144928,4,0
652,4.553680981595092,8,0
820,4.791463414634146,25,0
701,4.674750356633381,20,0
1056,4.7414772727272725,60,0
2861,4.5001747640685075,338,19
3325,4.211729323308271,420,13
686,5.033527696793003,45,0
1124,4.540925266903915,75,0
905,4.942541436464088,8,0
131,4.67175572519084,7,0
429,5.200466200466201,15,0
1211,4.506193228736581,46,0
484,4.946280991735537,24,0
783,4.666666666666667,28,0
915,4.7344262295081965,42,0
406,4.75615763546798,29,0
765,4.984313725490196,14,0
818,4.735941320293398,1,0
1028,4.3229571984435795,13,0
550,4.585454545454546,39,0
851,4.4007050528789655,50,1
444,4.795045045045045,41,0
1006,4.255467196819086,21,0
531,4.224105461393597,25,1
816,4.278186274509804,37,0
644,4.596273291925466,33,0
717,4.472803347280335,41,0
9649,4.633537154109234,1094,7
922,4.526030368763558,33,0
411,5.138686131386861,17,0
747,4.803212851405623,20,0
425,4.778823529411765,17,0
842,4.472684085510688,27,0
520,4.7384615384615385,64,0
679,4.298969072164948,21,0
1095,4.861187214611872,6,0
807,4.482032218091698,24,0
382,4.93717277486911,34,0
432,4.337962962962963,29,0
737,4.606512890094979,7,0
973,4.534429599177801,19,0
714,4.690476190476191,28,3
821,4.5261875761266745,55,0
549,4.985428051001821,43,0
859,4.629802095459837,25,1
192,4.713541666666667,3,0
421,4.945368171021378,5,0
180,5.261111111111111,2,0
308,4.896103896103896,1,0
372,4.758064516129032,28,0
544,4.582720588235294,56,0
108,4.712962962962963,4,0
335,4.641791044776119,17,0
982,4.5234215885947044,53,1
868,4.018433179723503,2,0
2012,4.493041749502982,42,0
924,4.652597402597403,51,0
946,4.570824524312896,8,0
547,4.572212065813528,74,0
464,4.547413793103448,44,0
676,4.862426035502959,8,0
1237,4.411479385610348,25,0
1012,4.604743083003952,12,2
1588,4.039672544080605,29,0
934,4.614561027837259,51,0
649,4.597842835130971,35,0
479,4.294363256784969,27,0
792,4.05050505050505,39,0
85,5.247058823529412,93,0
1094,4.693784277879342,59,0
658,4.995440729483283,50,0
434,4.788018433179723,31,0
483,4.583850931677019,8,0
633,4.4344391785150075,18,0
512,4.533203125,26,0
741,4.224021592442645,16,0
1696,4.119693396226415,20,8
322,4.717391304347826,20,0
985,4.29238578680203,42,0
245,4.812244897959184,15,0
951,4.643533123028392,48,0
2312,4.217993079584775,74,1
877,4.39908779931585,7,0
1107,4.445347786811201,16,0
754,4.770557029177719,19,0
140,4.135714285714286,4,0
9691,4.688989784335982,607,1
1101,4.364214350590372,49,0
946,4.886892177589852,27,0
1000,4.584,43,0
719,4.926286509040334,102,0
1002,4.534930139720559,12,0
755,4.4874172185430465,6,0
1044,4.382183908045977,11,0
1080,4.524074074074074,35,0
750,4.408,24,0
340,4.6117647058823525,21,0
954,5.1079664570230605,78,0
719,4.463143254520167,14,0
723,4.44536652835408,36,0
1541,4.578195976638546,466,0
588,4.726190476190476,31,0
752,4.840425531914893,18,0
79,4.949367088607595,18,0
601,4.164725457570715,12,1
554,4.1606498194945845,38,0
601,4.693843594009984,7,0
744,4.615591397849462,54,0
776,4.615979381443299,46,0
935,5.035294117647059,45,0
345,4.791304347826087,6,0
678,4.3053097345132745,0,1
849,4.117785630153121,0,0
623,5.179775280898877,49,0
1243,4.499597747385358,64,0
1156,4.318339100346021,27,1
1158,4.670984455958549,103,0
378,4.828042328042328,12,0
729,4.0877914951989025,5,0
601,5.0299500831946755,21,0
343,4.481049562682216,12,0
226,4.336283185840708,10,0
449,4.338530066815145,4,4
1297,4.130300693909021,23,2
690,4.8826086956521735,7,0
506,4.711462450592886,32,0
472,4.904661016949152,24,0
633,4.695102685624013,8,0
705,4.811347517730496,9,0
771,4.835278858625162,32,0
670,4.7029850746268655,32,0
331,4.43202416918429,67,0
877,4.480045610034208,76,0
879,4.065984072810012,12,0
709,4.516220028208744,16,0
1293,4.397525135344161,71,0
550,4.08,14,0
861,4.548199767711963,16,0
645,4.491472868217055,18,0
747,4.982597054886211,17,0
1149,4.291557876414274,59,0
2384,4.355704697986577,254,1
837,4.953405017921147,42,0
202,4.846534653465347,39,0
740,4.514864864864865,10,0
625,4.7408,11,0
2040,3.9573529411764707,97,0
555,4.524324324324325,13,0
396,4.21969696969697,23,0
903,4.774086378737541,118,0
1452,4.837465564738292,28,0
1076,4.684944237918216,32,0
936,4.1997863247863245,4,2
803,4.757160647571607,8,0
423,4.01418439716312,4,0
541,4.855822550831793,14,0
1124,4.230427046263345,44,3
911,4.657519209659714,5,0
415,4.597590361445783,103,0
471,4.388535031847134,8,0
1283,4.526110678098207,66,0
1348,4.433976261127596,9,0
457,4.422319474835886,47,0
1091,4.799266727772686,32,2
706,4.524079320113314,112,0
233,4.218884120171674,15,0
2302,4.658123370981755,20,3
108,4.37037037037037,0,0
643,4.0077760497667185,18,0
2027,4.28317710902812,9,1
205,4.6292682926829265,0,0
282,4.75886524822695,17,0
713,3.967741935483871,39,0
500,5,0,0
1400,4.429285714285714,67,0
1005,4.933333333333334,38,0
863,4.8111239860950175,47,0
678,4.6976401179941005,46,0
1042,4.332053742802303,42,0
325,4.664615384615384,43,0
188,4.175531914893617,0,0
1024,4.4267578125,68,0
3986,4.58429503261415,544,13
925,4.741621621621622,38,0
521,4.5489443378119,25,0
1890,4.428571428571429,85,0
864,4.055555555555555,22,0
611,4.142389525368249,8,0
963,4.7487019730010385,19,0
702,4.45014245014245,17,0
462,4.82034632034632,4,2
1003,4.668993020937188,1,0
1505,4.626578073089701,31,0
8,4.625,0,0
1344,4.685267857142857,26,2
870,5.228735632183908,24,0
101,4.821782178217822,1,0
1737,4.56188831318365,30,1
685,4.521167883211679,4,0
126,4.865079365079365,13,0
283,4.402826855123675,16,1
880,4.528409090909091,43,0
4006,4.401397903145282,136,0
387,4.387596899224806,39,0
218,4.293577981651376,6,0
251,4.51394422310757,5,0
255,4.796078431372549,4,0
705,3.9304964539007092,11,0
537,4.4525139664804465,26,0
506,5.065217391304348,40,0
545,4.51559633027523,19,0
1194,5.056951423785595,11,0
1071,4.778711484593837,43,0
433,4.806004618937644,36,0
944,4.748940677966102,2,0
416,4.915865384615385,16,0
978,4.719836400817996,42,0
2071,3.9835828102366007,119,0
463,4.695464362850972,85,0
1234,4.612641815235008,76,0
1353,4.772357723577236,90,0
874,4.331807780320366,18,0
986,4.6156186612576064,4,0
389,4.611825192802057,14,0
470,4.574468085106383,11,0
601,4.868552412645591,2,0
258,4.22093023255814,21,0
636,4.878930817610063,11,11
443,4.887133182844244,6,0
244,4.565573770491803,0,0
597,4.798994974874372,6,0
2668,4.655172413793103,129,0
854,4.768149882903981,24,0
763,4.233289646133683,27,0
143,5.160839160839161,8,0
573,4.31064572425829,20,1
759,4.357048748353096,4,0
729,4.8559670781893,79,0
625,4.3712,13,0
744,4.416666666666667,88,0
3483,4.78868791271892,115,0
887,4.810597519729425,38,0
218,4.651376146788991,26,0
310,4.419354838709677,7,0
244,4.762295081967213,17,0
405,4.597530864197531,10,0
830,4.983132530120482,2,0
338,4.789940828402367,24,0
1109,4.735798016230839,26,0
8835,4.766270514997171,723,2
5129,4.8615714564242545,298,0
1058,4.602079395085066,34,0
1901,4.617043661230931,46,0
532,4.958646616541353,19,0
1396,4.013610315186247,14,4
782,4.07544757033248,28,0
409,4.102689486552567,12,0
1139,4.726953467954346,12,0
1199,5.001668056713928,46,0
1001,4.964035964035964,95,0
1505,4.411295681063123,54,1
435,4.5425287356321835,21,0
2340,4.556837606837607,67,0
1126,4.66785079928952,19,0
614,4.9462540716612375,15,0
942,4.249469214437367,19,0
2044,4.731898238747553,26,0
1255,4.503585657370518,45,2
432,4.173611111111111,10,0
611,4.803600654664485,36,0
824,5.058252427184466,7,0
698,3.835243553008596,17,0
795,4.3484276729559745,11,3
637,4.882260596546311,36,0
1233,4.628548256285483,64,0
863,4.266512166859791,24,0
1249,4.752602081665332,12,0
810,4.896296296296296,12,0
1114,4.654398563734291,56,0
755,4.472847682119205,33,0
758,4.947229551451187,108,1
937,4.439701173959445,6,0
846,4.713947990543735,49,0
252,4.345238095238095,8,0
897,4.9052396878483835,19,0
1151,4.503040834057342,54,0
462,3.965367965367965,13,0
367,4.3188010899182565,3,0
426,5.244131455399061,0,0
1047,4.4947468958930274,36,0
1021,5.066601371204701,74,0
938,4.7164179104477615,6,0
303,5.026402640264027,14,0
747,4.890227576974565,4,0
641,4.400936037441498,16,0
730,4.7534246575342465,4,0
8463,4.790736145574855,1039,9
946,5.038054968287526,29,0
1027,4.50730282375852,10,1
307,5.579804560260587,56,9
553,4.971066907775769,0,0
801,4.600499375780275,54,0
473,4.630021141649048,67,0
520,4.571153846153846,18,0
945,4.232804232804233,5,0
393,4.961832061068702,4,0
305,4.901639344262295,6,0
546,4.673992673992674,0,0
251,4.792828685258964,46,0
992,4.48991935483871,10,0
463,4.65658747300216,17,0
801,4.888888888888889,10,0
598,4.566889632107023,5,0
762,4.694225721784777,15,0
903,4.558139534883721,4,0
902,4.596452328159645,85,0
1056,4.740530303030303,118,0
977,4.728761514841351,41,0
1,0.0,0,0
1,0.0,0,0
1045,4.392344497607655,12,0
1059,4.394711992445703,31,0
584,4.796232876712328,49,0
1116,4.39336917562724,193,0
583,4.586620926243568,24,0
975,5.09948717948718,55,0
386,4.637305699481865,5,0
988,4.4868421052631575,29,0
699,5.3004291845493565,17,0
1178,5.082342954159593,72,0
745,5.042953020134228,21,0
588,4.6020408163265305,111,5
616,4.564935064935065,36,0
551,4.524500907441016,15,0
823,4.324422843256379,16,0
442,4.255656108597285,27,0
575,4.7617391304347825,4,0
867,4.8477508650519034,28,0
621,4.840579710144928,1,0
984,4.139227642276423,6,0
648,5.236111111111111,8,0
723,4.167358229598894,15,0
673,4.778603268945022,46,0
282,4.5177304964539005,4,0
294,4.887755102040816,20,0
574,4.275261324041812,69,2
502,4.647410358565737,4,0
332,4.349397590361446,58,0
3040,4.180592105263158,278,18
121,4.677685950413223,14,0
874,4.37070938215103,54,0
1222,4.589198036006547,8,0
1169,4.525235243798118,13,0
518,4.683397683397684,12,0
439,5.138952164009112,36,0
722,4.239612188365651,11,1
8581,4.631161869246009,904,5
993,4.743202416918429,7,0
671,4.302533532041728,28,0
12005,4.513286130778842,797,0
858,4.636363636363637,4,0
768,4.369791666666667,13,0
745,4.520805369127517,22,0
496,3.8830645161290325,12,3
375,5.349333333333333,12,0
223,5.00896860986547,10,0
870,4.5793103448275865,4,0
1027,4.537487828627069,30,0
829,4.735826296743064,14,0
944,4.829449152542373,15,0
881,4.576617480136209,44,0
271,5.5424354243542435,2,1
572,5.034965034965035,17,0
728,4.961538461538462,16,0
139,4.287769784172662,4,0
641,4.541341653666147,27,0
296,4.97972972972973,14,0
1473,4.6008146639511205,13,0
643,4.567651632970451,6,0
453,4.7947019867549665,21,0
655,4.622900763358778,32,0
213,5.31924882629108,8,0
577,4.736568457538994,2,0
664,4.490963855421687,68,0
475,4.854736842105263,20,0
880,4.179545454545455,10,0
364,4.623626373626373,52,0
721,4.87378640776699,74,0
415,4.787951807228915,7,0
1167,4.768637532133676,185,0
655,4.639694656488549,16,0
684,4.356725146198831,18,0
766,5.118798955613577,15,0
797,4.375156838143036,25,0
10466,4.325148098605006,1810,29
934,4.471092077087794,35,0
831,4.261131167268351,6,0
549,4.495446265938069,15,0
995,4.6010050251256285,54,0
619,4.701130856219709,35,0
790,4.708860759493671,2,0
782,4.675191815856778,17,1
230,4.604347826086957,12,0
148,4.9324324324324325,11,0
264,4.666666666666667,21,0
94,4.723404255319149,93,0
666,4.996996996996997,35,0
2255,4.626607538802661,70,1
260,4.319230769230769,0,0
668,4.124251497005988,4,0
577,4.885615251299827,20,0
114,5.008771929824562,4,0
642,4.182242990654205,2,0
520,4.8076923076923075,24,0
618,4.336569579288026,7,0
777,4.332046332046332,53,0
607,4.253706754530477,2,0
1243,4.606596942880128,74,0
954,4.010482180293501,21,9
204,4.7254901960784315,2,0
719,4.210013908205841,4,0
461,4.711496746203904,39,0
732,4.549180327868853,28,0
846,4.275413711583925,41,1
959,4.2794577685088635,16,9
591,4.345177664974619,0,0
434,4.836405529953917,11,0
621,4.2898550724637685,14,1
1560,4.8,23,1
373,4.32171581769437,18,0
800,4.65625,43,0
255,4.309803921568627,0,0
579,4.392055267702936,33,0
1368,4.248538011695906,17,7
1194,4.583752093802345,34,0
776,4.710051546391752,14,0
776,4.536082474226804,19,0
788,4.246192893401015,9,0
1027,4.0886075949367084,11,0
254,4.618110236220472,18,0
437,4.549199084668192,43,0
800,4.74875,55,0
2561,4.654822335025381,39,4
855,4.795321637426901,44,2
1032,5.053294573643411,10,0
492,4.5894308943089435,45,0
432,4.263888888888889,4,1
587,4.780238500851789,30,0
728,4.622252747252747,17,0
525,4.260952380952381,46,0
372,5.094086021505376,14,0
1292,4.624613003095975,30,0
533,4.193245778611632,37,1
1089,4.469237832874197,25,0
896,4.678571428571429,21,0
204,4.892156862745098,4,0
495,4.41010101010101,12,0
1859,4.0736955352339965,36,4
687,3.982532751091703,25,0
438,4.372146118721461,15,0
1174,4.390971039182283,35,0
1134,4.569664902998237,30,0
781,4.626120358514725,190,0
2492,4.629213483146067,799,5
720,4.088888888888889,30,1
27,6.444444444444445,0,0
2816,4.30859375,343,12
949,4.760800842992624,7,0
430,4.676744186046512,4,0
266,4.364661654135339,14,0
792,4.55050505050505,46,0
888,4.39527027027027,14,0
877,4.6670467502850626,13,0
849,4.840989399293286,33,0
717,4.788005578800558,22,0
729,4.584362139917696,8,0
987,4.558257345491388,78,0
902,5.26940133037694,33,0
773,4.650711513583441,11,0
703,4.988620199146515,63,0
1112,4.721223021582734,36,0
812,4.456896551724138,33,0
290,4.955172413793103,14,0
1630,4.087116564417178,60,1
2130,4.72112676056338,29,0
653,3.9448698315467077,48,0
451,4.465631929046563,9,0
502,4.647410358565737,51,0
367,4.948228882833788,8,0
1008,4.434523809523809,26,0
204,5.014705882352941,24,0
1243,4.296057924376508,17,0
530,4.673584905660378,50,0
655,4.668702290076336,32,0
1000,4.793,53,0
587,4.6354344122657585,22,0
372,4.048387096774194,13,0
1015,4.540886699507389,34,1
343,4.784256559766764,28,0
968,4.222107438016529,36,0
811,4.7385943279901355,88,0
3084,4.393968871595331,108,6
1440,4.577083333333333,44,0
966,5.291925465838509,23,0
466,4.3068669527897,4,1
819,3.885225885225885,2,0
788,4.780456852791878,39,0
727,4.899587345254471,23,0
576,4.579861111111111,19,0
692,4.644508670520231,21,0
438,4.321917808219178,39,0
880,4.388636363636364,20,0
997,4.675025075225677,30,0
488,4.549180327868853,57,0
1237,4.576394502829426,59,0
224,4.446428571428571,6,0
1734,3.9238754325259517,42,8
43,4.511627906976744,0,0
38,5.078947368421052,0,0
673,4.900445765230312,60,0
486,4.3806584362139915,41,0
1347,4.844097995545657,31,0
231,4.714285714285714,15,0
1118,4.596601073345259,56,4
1315,4.330038022813688,55,0
821,5.226552984165652,6,0
690,4.823188405797102,6,0
3125,4.37248,87,4
988,3.826923076923077,8,1
906,4.717439293598234,44,0
1295,4.789189189189189,73,1
1557,4.457289659601798,65,0
228,4.469298245614035,14,0
1064,4.785714285714286,44,0
800,4.62,42,0
1084,4.117158671586716,19,0
997,4.449348044132397,4,0
817,4.346389228886169,58,0
282,4.773049645390071,15,0
311,4.440514469453376,10,0
764,5.553664921465969,30,2
903,4.542635658914729,34,0
891,4.538720538720539,37,0
476,4.762605042016807,30,0
2357,4.534153585065762,72,0
615,5.3707317073170735,2,1
1968,4.604166666666667,249,0
628,4.18312101910828,3,0
360,4.85,0,0
812,4.6330049261083746,150,0
961,4.401664932362123,16,0
943,4.893955461293744,16,0
564,3.893617021276596,4,0
418,4.22488038277512,23,0
1793,4.645844952593419,124,1
4902,4.8059975520195835,43,1
372,4.623655913978495,20,0
1138,4.735500878734622,2,0
838,4.608591885441528,52,0
804,4.997512437810945,16,2
803,4.178082191780822,25,0
10887,4.787452925507486,1017,5
310,5.074193548387097,35,0
602,5.083056478405315,35,0
649,5.015408320493067,2,0
829,4.310012062726176,34,0
171,4.766081871345029,2,0
4,3.25,0,0
915,4.781420765027322,34,1
674,4.927299703264095,4,0
963,4.649013499480789,4,0
775,4.272258064516129,12,0
1274,4.338304552590267,14,0
540,4.874074074074074,48,0
1180,4.905084745762712,30,0
2334,4.129820051413882,46,4
300,4.89,2,0
968,4.691115702479339,36,0
1467,4.605316973415133,55,0
639,4.389671361502347,2,0
755,5.042384105960265,96,0
891,4.644219977553311,8,0
1322,4.615733736762481,31,0
737,4.3378561736770695,6,0
620,4.491935483870968,15,0
1297,4.469545104086353,32,0
249,4.662650602409639,7,0
190,4.28421052631579,6,0
456,3.9342105263157894,0,0
411,4.635036496350365,0,0
609,4.541871921182266,16,0
208,5.014423076923077,6,0
1074,5.026070763500931,16,0
483,5.111801242236025,3,0
372,4.736559139784946,25,0
824,4.765776699029126,59,0
1112,4.505395683453237,35,0
624,4.530448717948718,44,0
485,4.859793814432989,8,0
5481,4.462324393358876,215,10
637,4.551020408163265,4,0
1008,4.887896825396825,52,0
738,4.94579945799458,34,0
377,4.5092838196286475,10,0
897,4.930880713489409,37,0
386,4.520725388601036,8,0
752,5.136968085106383,4,0
698,4.555873925501433,25,0
11486,4.532648441581055,1066,65
198,4.747474747474747,4,1
683,4.603221083455344,21,0
468,4.982905982905983,72,1
872,4.827981651376147,46,0
757,4.828269484808454,2,0
1519,4.643844634628045,2,1
1357,4.773028739867354,35,0
547,4.83180987202925,25,0
465,5.374193548387097,6,0
875,5.382857142857143,9,0
742,4.611859838274933,18,0
714,4.957983193277311,10,0
1108,4.277978339350181,29,0
1,0.0,0,0
1,0.0,0,0
787,4.9212198221092756,48,0
910,4.321978021978022,4,0
564,4.73936170212766,61,0
585,4.596581196581196,22,0
1413,4.3538570417551306,83,0
823,4.238153098420413,48,0
211,4.838862559241706,0,0
500,4.874,41,0
322,3.937888198757764,4,0
530,4.428301886792453,22,1
607,4.003294892915981,18,0
303,4.96039603960396,14,0
953,4.323189926547744,11,0
440,5.115909090909091,96,2
256,4.69140625,10,0
449,4.902004454342984,23,3
7694,4.485833116714323,845,10
2890,4.1062283737024226,209,8
870,4.68735632183908,32,0
493,4.482758620689655,8,0
246,4.540650406504065,8,2
334,4.775449101796407,14,0
249,5.136546184738956,0,0
267,4.337078651685394,10,0
1252,4.5495207667731625,42,2
343,4.871720116618076,23,0
161,4.546583850931677,28,0
840,4.3880952380952385,30,0
892,4.187219730941704,6,0
926,4.5950323974082075,23,0
1217,4.508627773212819,15,0
406,4.692118226600985,15,0
875,4.948571428571428,40,0
985,4.326903553299492,11,0
190,5.015789473684211,15,0
637,4.474097331240189,16,0
708,4.668079096045198,7,0
1318,4.7306525037936265,17,0
1438,4.4694019471488176,125,0
579,4.490500863557858,27,0
301,4.607973421926911,4,0
2810,3.8409252669039144,19,2
1097,4.443026435733819,82,0
1343,4.415487714072971,16,0
306,4.849673202614379,6,0
367,4.978201634877384,4,0
783,4.662835249042145,27,0
651,4.554531490015361,45,0
580,4.860344827586207,8,0
875,4.620571428571429,19,0
702,4.507122507122507,8,0
165,5.2303030303030305,3,0
174,4.545977011494253,7,0
719,4.535465924895688,19,0
185,4.978378378378379,1,0
289,5.16955017301038,10,0
902,4.6529933481153,10,0
263,4.901140684410646,18,1
1583,4.843335439039798,28,0
820,4.286585365853658,31,0
815,4.880981595092025,36,0
633,4.109004739336493,29,0
161,5.279503105590062,0,0
194,4.474226804123711,0,0
274,4.536496350364963,8,0
5809,4.716302289550697,608,4
1566,4.705619412515964,65,0
154,5.038961038961039,2,0
1363,4.74468085106383,46,0
458,4.456331877729258,22,0
3211,4.566801619433198,125,0
729,4.796982167352538,18,0
458,4.425764192139738,76,0
170,4.958823529411765,4,0
153,4.601307189542483,2,0
501,4.594810379241517,8,0
644,4.4270186335403725,105,0
881,4.632236095346197,18,0
413,4.508474576271187,12,0
1123,4.812110418521817,23,0
166,5.078313253012048,2,0
189,4.492063492063492,3,0
1109,4.166816952209198,8,2
1957,4.00613183444047,35,2
2173,3.9107225034514497,26,1
713,4.889200561009818,4,0
1312,4.257621951219512,8,5
197,4.934010152284264,2,0
181,4.198895027624309,0,0
625,4.208,10,0
918,4.457516339869281,17,0
627,4.813397129186603,10,0
862,4.867749419953596,25,0
284,4.73943661971831,1,0
732,4.590163934426229,26,0
830,4.581927710843374,12,0
732,4.837431693989071,85,0
356,4.5,1,0
880,4.160227272727273,9,1
1146,4.636125654450262,92,0
957,4.524555903866249,32,0
203,4.266009852216749,3,0
887,4.368658399098083,29,0
718,4.575208913649025,50,0
708,4.296610169491525,43,0
559,4.43649373881932,15,0
497,4.7364185110663986,5,0
473,4.3276955602537,57,0
1034,3.858800773694391,18,0
417,3.9904076738609113,0,0
885,5.11638418079096,9,0
109,4.862385321100917,108,0
498,4.4417670682730925,0,0
1447,4.012439530062197,27,0
139,4.359712230215828,0,1
813,4.499384993849938,16,0
1464,4.329234972677596,21,2
1082,4.7467652495378925,22,0
188,4.531914893617022,12,0
324,4.37962962962963,15,0
641,4.603744149765991,42,0
447,4.275167785234899,8,0
9631,4.560793271726716,618,0
720,4.35,24,0
580,4.8310344827586205,24,0
814,4.480343980343981,0,0
820,4.164634146341464,5,0
1041,4.042267050912584,2,0
918,4.423747276688453,36,0
1076,4.378252788104089,61,0
242,5.049586776859504,0,0
1082,4.383548983364141,51,0
165,4.424242424242424,2,0
912,4.5756578947368425,28,1
876,4.809360730593608,14,0
712,5.00561797752809,41,0
159,4.729559748427673,0,0
786,4.666666666666667,3,0
563,4.779751332149201,41,0
825,4.534545454545454,34,2
595,4.438655462184874,26,2
1625,3.844923076923077,28,6
1056,4.6268939393939394,16,0
311,5.382636655948553,14,0
1251,3.976818545163869,61,0
170,4.458823529411765,5,0
1200,4.9925,92,0
697,4.223816355810617,22,1
462,4.0995670995671,9,0
414,4.591787439613527,33,0
855,4.693567251461988,10,0
1464,4.961748633879782,88,0
938,4.627931769722815,24,0
211,5.009478672985782,14,0
625,4.7632,13,0
693,4.458874458874459,14,0
296,4.797297297297297,8,0
633,4.028436018957346,4,0
1010,4.869306930693069,48,0
631,4.431061806656102,39,0
1557,4.286448298008992,9,0
929,4.544671689989236,56,0
188,4.361702127659575,0,0
965,4.813471502590674,58,0
97,4.752577319587629,13,0
847,4.442739079102715,42,0
2043,4.890357317670093,145,1
378,4.552910052910053,32,1
67,4.611940298507463,16,0
1076,4.870817843866171,23,0
813,4.869618696186962,1,0
