class,allCaps,adjectives,superlatives,avgSentenceLen,neu,sent_overall,sent_pos,sent_neu,sent_neg,spelling_errors
0,0.0,20.0,2.0,153.5,0.0,0.9868,0.19,0.795,0.016,0.008639308855291577
0,2.0,74.0,3.0,200.88888888888889,0.0,-0.9719,0.1,0.769,0.131,0.00384932636788562
0,0.0,103.0,2.0,206.17857142857142,0.0,0.902,0.035,0.947,0.018,0.0073997590776114265
0,1.0,41.0,1.0,142.25,0.0,0.9437,0.072,0.886,0.042,0.008123005512039455
0,0.0,134.0,1.0,117.37735849056604,0.0,-0.996,0.097,0.768,0.136,0.005092297899427116
0,0.0,47.0,0.0,132.1,0.0,-0.9792,0.062,0.813,0.126,0.0030041306796845663
0,0.0,28.0,1.0,243.0,0.0,0.9508,0.181,0.748,0.071,0.005112474437627812
0,0.0,68.0,3.0,82.58,0.0,-0.7558,0.094,0.807,0.099,0.008133971291866028
0,1.0,120.0,3.0,110.1590909090909,0.0,-0.9972,0.05,0.829,0.121,0.004899959167006942
0,2.0,76.0,1.0,100.84615384615384,0.0,-0.9986,0.086,0.724,0.19,0.0060438176781667085
0,1.0,71.0,3.0,171.375,0.0,0.9978,0.149,0.796,0.055,0.003861935795317403
0,3.0,60.0,7.0,154.20833333333334,0.0,0.4646,0.133,0.747,0.12,0.0021470746108427268
0,0.0,50.0,1.0,139.2941176470588,0.0,0.9738,0.085,0.897,0.018,0.00754084625052367
0,0.0,12.0,0.0,543.0,0.0,0.5106,0.054,0.929,0.017,0.034990791896869246
0,2.0,122.0,1.0,171.52631578947367,0.0,0.9989,0.121,0.846,0.033,0.009298780487804878
0,0.0,82.0,1.0,165.1904761904762,0.0,0.6931,0.082,0.847,0.071,0.004581901489117984
0,3.0,61.0,0.0,223.58823529411765,0.0,0.2382,0.059,0.888,0.053,0.005762179151388162
0,0.0,27.0,1.0,125.76923076923077,0.0,0.8537,0.072,0.896,0.032,0.009650180940892641
0,0.0,78.0,1.0,204.6086956521739,0.0,0.9983,0.15,0.81,0.04,0.0010555203715431707
0,0.0,28.0,2.0,121.55555555555556,0.0,0.9507,0.119,0.865,0.016,0.006346328195829556
0,0.0,158.0,3.0,146.54237288135593,0.0,0.9933,0.102,0.828,0.07,0.005047608122060342
0,0.0,32.0,2.0,189.4,0.0,0.9822,0.116,0.855,0.029,0.00944386149003148
0,1.0,32.0,0.0,122.38461538461539,0.0,-0.9169,0.029,0.881,0.091,0.009981285090455396
0,4.0,117.0,1.0,174.23076923076923,0.0,0.9985,0.139,0.809,0.053,0.005703422053231939
0,1.0,169.0,0.0,81.12096774193549,0.0,0.9935,0.097,0.827,0.076,0.004701273261508325
0,0.0,98.0,3.0,121.26086956521739,0.0,0.9629,0.101,0.815,0.084,0.00674237047551455
0,0.0,58.0,9.0,148.46153846153845,0.0,0.8573,0.037,0.942,0.021,0.0033462033462033462
0,0.0,58.0,2.0,173.66666666666666,0.0,0.9973,0.165,0.824,0.011,0.01638719512195122
0,4.0,94.0,3.0,187.0,0.0,0.9985,0.14,0.838,0.023,0.006202924235711121
0,1.0,167.0,6.0,152.45901639344262,0.0,0.9991,0.114,0.85,0.035,0.00800597779675491
0,1.0,80.0,2.0,163.0,0.0,0.9692,0.074,0.885,0.04,0.0034427966101694915
0,0.0,41.0,4.0,171.66666666666666,0.0,0.9855,0.092,0.902,0.006,0.012007684918347743
0,0.0,66.0,1.0,96.60526315789474,0.0,0.9972,0.139,0.827,0.034,0.00431266846361186
0,2.0,90.0,2.0,126.84210526315789,0.0,0.9835,0.099,0.83,0.071,0.005753030614341483
0,0.0,51.0,1.0,154.8235294117647,0.0,0.9826,0.105,0.855,0.04,0.0056646525679758305
0,1.0,40.0,0.0,114.33333333333333,0.0,0.979,0.101,0.869,0.03,0.007434944237918215
0,1.0,72.0,1.0,109.11111111111111,0.0,-0.1548,0.12,0.771,0.109,0.002268716914544996
0,0.0,49.0,1.0,100.04347826086956,0.0,0.9926,0.143,0.816,0.041,0.009040034438226431
0,0.0,71.0,1.0,123.94117647058823,0.0,0.997,0.195,0.676,0.129,0.004463237021376556
0,0.0,81.0,1.0,118.75862068965517,0.0,-0.8962,0.093,0.808,0.1,0.005184331797235023
0,1.0,274.0,6.0,85.95054945054945,0.0,-0.6073,0.153,0.698,0.149,0.003662309780892846
0,1.0,182.0,1.0,141.05555555555554,0.0,-0.9176,0.101,0.797,0.102,0.006647549530761209
0,0.0,60.0,3.0,182.93103448275863,0.0,-0.9957,0.064,0.809,0.127,0.006749156355455568
0,1.0,41.0,0.0,151.77777777777777,0.0,0.9866,0.088,0.895,0.017,0.008363636363636363
0,17.0,134.0,11.0,129.05263157894737,0.0,0.9988,0.136,0.816,0.049,0.006873315363881401
0,17.0,67.0,0.0,145.65217391304347,0.0,0.9558,0.107,0.818,0.075,0.013921800947867298
0,0.0,89.0,1.0,195.0,0.0,0.9991,0.178,0.783,0.039,0.0024390243902439024
0,0.0,63.0,4.0,108.5,0.0,0.9992,0.215,0.702,0.083,0.003911342894393742
0,0.0,77.0,1.0,111.77777777777777,0.0,-0.8986,0.087,0.818,0.095,0.0029515938606847697
0,1.0,31.0,0.0,135.22222222222223,0.0,0.0891,0.029,0.95,0.022,0.0065040650406504065
0,0.0,38.0,1.0,187.8,0.0,-0.9961,0.091,0.718,0.192,0.0014104372355430183
0,0.0,91.0,2.0,118.7741935483871,0.0,0.9873,0.118,0.811,0.07,0.010209564750134336
0,2.0,49.0,0.0,139.57142857142858,0.0,0.9935,0.118,0.872,0.011,0.009130875887724045
0,0.0,59.0,0.0,191.85,0.0,0.8831,0.051,0.924,0.025,0.008558091286307055
0,0.0,73.0,5.0,146.5,0.0,-0.9854,0.074,0.801,0.124,0.006286266924564797
0,0.0,26.0,0.0,140.57142857142858,0.0,0.8201,0.093,0.847,0.06,0.010050251256281407
0,4.0,89.0,1.0,176.2,0.0,0.9192,0.063,0.899,0.038,0.00694574807584006
0,0.0,138.0,6.0,199.2,0.0,-0.9858,0.088,0.794,0.118,0.0033255736614566014
0,0.0,67.0,2.0,164.8181818181818,0.0,0.9905,0.129,0.82,0.051,0.010408107367844427
0,1.0,74.0,2.0,137.77777777777777,0.0,0.998,0.161,0.799,0.04,0.0055880787653006915
0,0.0,27.0,0.0,110.52941176470588,0.0,-0.9779,0.056,0.82,0.124,0.008412197686645636
0,9.0,102.0,5.0,128.609756097561,0.0,0.7374,0.091,0.823,0.087,0.004132231404958678
0,3.0,79.0,6.0,134.83783783783784,0.0,-0.9984,0.069,0.767,0.164,0.004767580452920143
0,0.0,60.0,2.0,118.10714285714286,0.0,0.9917,0.115,0.852,0.032,0.00807657792402034
0,0.0,27.0,1.0,149.57142857142858,0.0,0.8868,0.106,0.864,0.03,0.013207547169811321
0,1.0,29.0,1.0,156.625,0.0,0.8934,0.086,0.887,0.027,0.009501187648456057
0,2.0,115.0,1.0,126.59574468085107,0.0,-0.9911,0.082,0.801,0.117,0.007829418624021322
0,5.0,217.0,5.0,85.11612903225806,0.0,0.9753,0.098,0.814,0.088,0.010327795240233499
0,1.0,125.0,0.0,219.52,0.0,0.9922,0.096,0.853,0.051,0.004710144927536232
0,0.0,81.0,0.0,166.08333333333334,0.0,0.988,0.111,0.836,0.053,0.010707171314741035
0,0.0,23.0,2.0,104.08333333333333,0.0,0.9852,0.188,0.764,0.048,0.003968253968253968
0,26.0,608.0,13.0,153.58490566037736,0.0,0.9999,0.128,0.815,0.057,0.009916349809885932
0,0.0,64.0,4.0,183.77272727272728,0.0,-0.3849,0.042,0.918,0.04,0.0012281994595922379
0,0.0,22.0,0.0,175.66666666666666,0.0,-0.024,0.088,0.829,0.083,0.009442870632672332
0,1.0,122.0,3.0,131.97916666666666,0.0,0.9967,0.136,0.78,0.084,0.003758221108675227
0,2.0,163.0,3.0,134.7887323943662,0.0,0.9996,0.139,0.826,0.035,0.0069451642997823155
0,0.0,74.0,1.0,130.4848484848485,0.0,0.9557,0.146,0.732,0.122,0.0011515430677107323
0,0.0,105.0,3.0,145.91489361702128,0.0,-0.982,0.055,0.863,0.083,0.0024559375902918233
0,2.0,69.0,1.0,111.19354838709677,0.0,0.9517,0.071,0.881,0.048,0.010888252148997135
0,0.0,85.0,4.0,93.14285714285714,0.0,-0.9667,0.106,0.758,0.136,0.0030329289428076256
0,0.0,84.0,1.0,94.87755102040816,0.0,-0.9724,0.086,0.804,0.109,0.0036131774707757703
0,0.0,104.0,4.0,169.24137931034483,0.0,0.9989,0.189,0.733,0.077,0.0072874493927125505
0,1.0,71.0,1.0,131.38888888888889,0.0,-0.9915,0.025,0.89,0.085,0.0119022760492796
0,0.0,39.0,0.0,162.2,0.0,0.9756,0.101,0.888,0.01,0.00612369871402327
0,0.0,54.0,0.0,148.05,0.0,0.9977,0.157,0.83,0.013,0.007689735874289535
0,1.0,125.0,2.0,152.16666666666666,0.0,0.9983,0.117,0.853,0.03,0.00667494566904688
0,2.0,81.0,2.0,106.22222222222223,0.0,-0.9957,0.058,0.81,0.132,0.0018120631633445508
0,3.0,119.0,1.0,165.02777777777777,0.0,-0.9021,0.067,0.848,0.085,0.0036776997659645604
0,0.0,137.0,2.0,192.8421052631579,0.0,0.9932,0.125,0.785,0.09,0.004615175783901181
0,2.0,87.0,0.0,201.45833333333334,0.0,-0.9744,0.044,0.878,0.078,0.005952380952380952
0,1.0,28.0,3.0,118.26666666666667,0.0,0.8885,0.06,0.931,0.009,0.010602678571428572
0,0.0,250.0,4.0,157.85365853658536,0.0,0.9983,0.087,0.869,0.044,0.0029891929179121637
0,2.0,165.0,10.0,165.88888888888889,0.0,-0.996,0.045,0.852,0.103,0.0031587697423108895
0,0.0,90.0,1.0,227.64705882352942,0.0,0.9977,0.145,0.814,0.041,0.005918682449819866
0,0.0,45.0,1.0,135.85,0.0,-0.6601,0.043,0.897,0.06,0.008008736803785948
0,0.0,41.0,1.0,145.73333333333332,0.0,0.9855,0.117,0.842,0.041,0.009062075215224286
0,1.0,67.0,0.0,152.53571428571428,0.0,0.5096,0.161,0.701,0.138,0.005099675475197033
0,0.0,53.0,1.0,146.7,0.0,0.743,0.062,0.89,0.049,0.007101792357118702
0,1.0,61.0,0.0,204.72222222222223,0.0,-0.9928,0.06,0.823,0.116,0.00377256804095931
0,0.0,88.0,4.0,126.11428571428571,0.0,0.9989,0.161,0.818,0.021,0.0015730337078651685
0,0.0,62.0,1.0,170.0,0.0,0.9897,0.107,0.865,0.028,0.0025006946373992774
0,1.0,85.0,0.0,111.0,0.0,-0.9988,0.078,0.741,0.181,0.0060112468489431845
0,0.0,52.0,2.0,194.0,0.0,0.8611,0.078,0.86,0.062,0.01216
0,6.0,59.0,3.0,153.95238095238096,0.0,0.9911,0.144,0.79,0.066,0.00736874424316856
0,3.0,108.0,5.0,173.1875,0.0,-0.4866,0.089,0.817,0.095,0.0062757755065447375
0,0.0,29.0,1.0,142.69230769230768,0.0,0.9905,0.158,0.808,0.035,0.005885500267522739
0,0.0,40.0,1.0,158.07142857142858,0.0,-0.9839,0.059,0.804,0.137,0.01031390134529148
0,0.0,36.0,0.0,110.72222222222223,0.0,0.9476,0.121,0.81,0.069,0.0029806259314456036
0,0.0,145.0,4.0,134.4,0.0,0.9976,0.123,0.817,0.06,0.0058997050147492625
0,1.0,28.0,0.0,134.9090909090909,0.0,0.8807,0.067,0.912,0.021,0.007357859531772575
0,0.0,113.0,2.0,132.22916666666666,0.0,0.9602,0.08,0.852,0.068,0.004059328649492584
0,3.0,67.0,2.0,170.5,0.0,0.9566,0.096,0.827,0.076,0.004855547462976451
0,0.0,76.0,2.0,180.04166666666666,0.0,0.1322,0.082,0.839,0.079,0.0025304807913503567
0,1.0,124.0,0.0,181.44117647058823,0.0,0.9927,0.083,0.883,0.034,0.007255723960012899
0,1.0,97.0,8.0,113.79166666666667,0.0,-0.9989,0.076,0.751,0.174,0.005427899402931066
0,0.0,82.0,2.0,149.58823529411765,0.0,0.997,0.122,0.83,0.048,0.006051141909037674
0,0.0,110.0,4.0,142.83783783783784,0.0,-0.9705,0.105,0.771,0.124,0.005258215962441314
0,1.0,107.0,2.0,125.97826086956522,0.0,0.9903,0.098,0.836,0.066,0.005817932922655715
0,0.0,33.0,0.0,99.5625,0.0,0.4641,0.089,0.836,0.075,0.009888751545117428
0,0.0,30.0,1.0,97.95238095238095,0.0,0.9899,0.154,0.802,0.044,0.0028873917228103944
0,5.0,56.0,0.0,234.92307692307693,0.0,0.9539,0.087,0.871,0.042,0.004879635653871178
0,3.0,122.0,1.0,201.6969696969697,0.0,0.9951,0.128,0.783,0.09,0.002839210998206814
0,0.0,155.0,0.0,114.08196721311475,0.0,0.9982,0.098,0.877,0.025,0.010392938496583144
0,0.0,62.0,0.0,147.0,0.0,0.9966,0.121,0.859,0.02,0.006739679865206402
0,0.0,69.0,2.0,145.29166666666666,0.0,0.9806,0.131,0.777,0.092,0.006246450880181715
0,0.0,47.0,0.0,167.16666666666666,0.0,-0.8678,0.073,0.832,0.095,0.011403073872087258
0,0.0,30.0,0.0,142.46153846153845,0.0,-0.9287,0.029,0.887,0.083,0.002675227394328518
0,0.0,121.0,2.0,126.46808510638297,0.0,-0.9965,0.106,0.738,0.156,0.00916972324108036
0,0.0,48.0,0.0,155.66666666666666,0.0,-0.6669,0.074,0.858,0.067,0.0034556087187666137
0,0.0,61.0,0.0,114.44827586206897,0.0,-0.6221,0.074,0.856,0.069,0.003582089552238806
0,0.0,120.0,5.0,114.1923076923077,0.0,0.8131,0.138,0.733,0.128,0.01014806188654134
0,0.0,99.0,0.0,138.80645161290323,0.0,0.9923,0.131,0.803,0.066,0.011948529411764705
0,0.0,38.0,2.0,191.8,0.0,0.7828,0.102,0.823,0.075,0.010351966873706004
0,1.0,33.0,0.0,124.73333333333333,0.0,-0.9793,0.05,0.825,0.125,0.0021175224986765486
0,0.0,69.0,0.0,142.85,0.0,0.9735,0.061,0.898,0.041,0.006429192006950478
0,0.0,88.0,3.0,132.0909090909091,0.0,0.9983,0.153,0.801,0.046,0.004766227871084884
0,5.0,238.0,8.0,109.07563025210084,0.0,-0.9977,0.086,0.802,0.112,0.0054140613085252405
0,0.0,28.0,1.0,163.66666666666666,0.0,-0.9196,0.027,0.915,0.058,0.0030252100840336134
0,0.0,30.0,0.0,95.93333333333334,0.0,0.9042,0.085,0.864,0.051,0.007554945054945055
0,0.0,25.0,0.0,163.23076923076923,0.0,0.9536,0.115,0.834,0.051,0.007962529274004685
0,0.0,13.0,0.0,125.42857142857143,0.0,0.9482,0.124,0.851,0.025,0.0033783783783783786
0,3.0,84.0,2.0,205.82142857142858,0.0,0.9953,0.129,0.804,0.067,0.005698497668796408
0,0.0,185.0,7.0,145.23728813559322,0.0,0.9995,0.138,0.828,0.034,0.01564673157162726
0,0.0,41.0,1.0,175.2941176470588,0.0,-0.4594,0.078,0.835,0.087,0.0023348899266177454
0,1.0,222.0,16.0,132.90666666666667,0.0,-0.999,0.07,0.798,0.132,0.003676835933618205
0,1.0,114.0,3.0,107.57407407407408,0.0,0.9585,0.084,0.853,0.062,0.006472491909385114
0,0.0,11.0,0.0,150.5,0.0,0.2944,0.125,0.76,0.115,0.001644736842105263
0,0.0,110.0,0.0,157.125,0.0,-0.9997,0.069,0.713,0.218,0.010419955794126934
0,0.0,168.0,2.0,126.45454545454545,0.0,0.9946,0.113,0.799,0.088,0.01271100264388855
0,1.0,93.0,1.0,158.63333333333333,0.0,0.998,0.149,0.802,0.049,0.00646776549134154
0,0.0,138.0,1.0,135.11363636363637,0.0,0.9988,0.172,0.783,0.044,0.004666666666666667
0,0.0,111.0,2.0,178.3235294117647,0.0,0.995,0.129,0.81,0.061,0.003929916489274603
0,0.0,69.0,2.0,153.63636363636363,0.0,0.9675,0.081,0.879,0.04,0.005278592375366569
0,1.0,47.0,1.0,153.0909090909091,0.0,0.9879,0.122,0.866,0.012,0.005294117647058823
0,0.0,119.0,2.0,140.8,0.0,0.9975,0.104,0.861,0.035,0.004539762053850971
0,0.0,59.0,0.0,146.36,0.0,0.9953,0.107,0.872,0.021,0.007594250067805804
0,0.0,75.0,0.0,145.37037037037038,0.0,0.973,0.101,0.842,0.057,0.008836152486745772
0,1.0,46.0,0.0,215.30769230769232,0.0,0.9504,0.103,0.815,0.082,0.0067543547813722
0,2.0,96.0,2.0,86.62222222222222,0.0,0.9467,0.094,0.837,0.068,0.011380880121396054
0,3.0,126.0,1.0,217.85714285714286,0.0,0.9636,0.093,0.827,0.08,0.0060020876826722335
0,2.0,132.0,5.0,91.31395348837209,0.0,0.9996,0.161,0.801,0.038,0.00427619167400327
0,1.0,109.0,2.0,161.925,0.0,0.995,0.107,0.838,0.055,0.006897608828939301
0,1.0,77.0,4.0,120.86111111111111,0.0,0.9831,0.091,0.864,0.045,0.0036463081130355514
0,7.0,161.0,5.0,101.18055555555556,0.0,0.9968,0.087,0.875,0.038,0.015223596574690771
0,2.0,102.0,5.0,189.25925925925927,0.0,0.9928,0.117,0.828,0.055,0.0013608087091757388
0,0.0,35.0,1.0,143.5,0.0,-0.836,0.053,0.874,0.073,0.0017293558149589277
0,1.0,86.0,6.0,152.26470588235293,0.0,-0.9902,0.082,0.798,0.12,0.0024928092042186003
0,4.0,130.0,1.0,230.8181818181818,0.0,0.7787,0.051,0.905,0.045,0.004180820486020381
0,2.0,90.0,2.0,118.56410256410257,0.0,-0.9979,0.023,0.843,0.134,0.014144877839691384
0,2.0,80.0,2.0,152.56,0.0,0.9883,0.077,0.905,0.018,0.012233211868818324
0,0.0,50.0,1.0,124.64,0.0,0.9928,0.109,0.869,0.022,0.01112523839796567
0,0.0,86.0,0.0,139.0625,0.0,-0.9853,0.1,0.762,0.138,0.005346402316774337
0,2.0,223.0,6.0,151.63768115942028,0.0,0.9979,0.092,0.859,0.049,0.009387445476958089
0,4.0,95.0,4.0,175.16,0.0,-0.9322,0.035,0.914,0.051,0.007488087134104833
0,0.0,85.0,3.0,91.86666666666666,0.0,-0.9949,0.12,0.705,0.175,0.0054827175208581646
0,0.0,61.0,2.0,155.95833333333334,0.0,0.9735,0.111,0.823,0.066,0.009556676400318556
0,1.0,44.0,1.0,155.5,0.0,-0.431,0.067,0.848,0.084,0.01004566210045662
0,0.0,62.0,0.0,154.26923076923077,0.0,-0.8789,0.128,0.732,0.14,0.004448838358872961
0,0.0,28.0,1.0,431.3333333333333,0.0,0.6908,0.105,0.811,0.085,0.005388760585065435
0,0.0,87.0,2.0,141.5,0.0,0.9996,0.25,0.717,0.033,0.003708281829419036
0,6.0,59.0,1.0,191.2,0.0,0.959,0.07,0.91,0.02,0.009702009702009701
0,1.0,71.0,1.0,86.67567567567568,0.0,0.9964,0.151,0.801,0.048,0.0070834616569140745
0,2.0,112.0,0.0,109.97727272727273,0.0,-0.9485,0.069,0.839,0.091,0.008161599673536014
0,0.0,59.0,1.0,177.11764705882354,0.0,0.9686,0.077,0.9,0.023,0.0032981530343007917
0,0.0,140.0,4.0,196.8709677419355,0.0,0.9651,0.086,0.845,0.069,0.003744708563985672
0,1.0,58.0,1.0,171.76190476190476,0.0,0.9874,0.089,0.88,0.031,0.004401650618982118
0,0.0,145.0,8.0,134.1206896551724,0.0,0.9993,0.137,0.826,0.037,0.004328453214513049
0,0.0,57.0,4.0,101.63636363636364,0.0,-0.9129,0.083,0.824,0.093,0.006485849056603774
0,0.0,68.0,0.0,183.70833333333334,0.0,0.9867,0.095,0.863,0.042,0.005631899076368551
0,0.0,60.0,1.0,101.22222222222223,0.0,0.9856,0.136,0.793,0.071,0.004705030763662686
0,1.0,131.0,0.0,138.81632653061226,0.0,-0.9796,0.086,0.81,0.104,0.0023344032681645753
0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.0,78.0,2.0,200.0,0.0,-0.9781,0.066,0.844,0.091,0.0034617048896581565
0,2.0,161.0,1.0,139.6290322580645,0.0,0.9995,0.142,0.811,0.047,0.007316794329484394
0,0.0,95.0,0.0,201.04,0.0,0.9664,0.084,0.873,0.043,0.003957261574990107
0,1.0,53.0,4.0,142.72727272727272,0.0,-0.8702,0.081,0.814,0.105,0.0031545741324921135
0,8.0,82.0,3.0,162.21428571428572,0.0,0.9843,0.094,0.867,0.039,0.004591167468299082
0,0.0,68.0,3.0,102.51282051282051,0.0,-0.611,0.091,0.82,0.09,0.0042037586547972305
0,0.0,88.0,4.0,155.61111111111111,0.0,-0.9987,0.076,0.756,0.168,0.006026231832683446
0,1.0,44.0,0.0,108.85714285714286,0.0,-0.9854,0.047,0.852,0.1,0.00233523611831863
0,14.0,229.0,11.0,138.57746478873239,0.0,0.9997,0.142,0.825,0.034,0.009382566585956417
0,1.0,33.0,0.0,201.92857142857142,0.0,-0.9686,0.027,0.883,0.09,0.005633802816901409
0,0.0,108.0,3.0,148.11111111111111,0.0,-0.9891,0.087,0.79,0.123,0.0037224538415723644
0,3.0,86.0,3.0,79.47169811320755,0.0,0.9979,0.166,0.754,0.08,0.004924953095684803
0,0.0,83.0,2.0,139.65116279069767,0.0,-0.9993,0.028,0.803,0.169,0.0037985136251032204
0,0.0,31.0,0.0,141.5625,0.0,0.9937,0.127,0.863,0.01,0.0021891418563922942
0,1.0,102.0,1.0,162.25,0.0,0.997,0.157,0.764,0.078,0.0004373496610540127
0,0.0,98.0,1.0,123.86363636363636,0.0,0.9941,0.117,0.811,0.072,0.002
0,1.0,31.0,0.0,109.84210526315789,0.0,0.79,0.066,0.897,0.037,0.004746084480303749
0,1.0,131.0,2.0,131.1875,0.0,-0.9991,0.075,0.749,0.176,0.006148510168689895
0,1.0,172.0,5.0,124.48387096774194,0.0,-0.9985,0.085,0.791,0.125,0.00735545672254533
0,0.0,152.0,3.0,222.02941176470588,0.0,0.9906,0.111,0.811,0.077,0.00421274354923644
0,3.0,130.0,9.0,144.02272727272728,0.0,0.9998,0.233,0.741,0.027,0.009857612267250822
0,4.0,41.0,0.0,110.47619047619048,0.0,0.719,0.08,0.846,0.074,0.0068201193520886615
0,0.0,104.0,1.0,96.02631578947368,0.0,-0.9965,0.13,0.706,0.164,0.002298229011761525
0,6.0,79.0,1.0,140.8709677419355,0.0,0.9963,0.135,0.804,0.06,0.010006822833750284
0,3.0,56.0,1.0,173.8125,0.0,0.9776,0.088,0.884,0.027,0.006426276329882185
0,16.0,779.0,15.0,161.8054474708171,0.0,0.9978,0.091,0.83,0.079,0.005709371491364277
0,0.0,96.0,5.0,136.46341463414635,0.0,0.9927,0.088,0.876,0.035,0.010278220804536595
0,1.0,112.0,1.0,159.84615384615384,0.0,-0.5736,0.084,0.829,0.087,0.005094730138512976
0,0.0,67.0,2.0,173.16666666666666,0.0,0.9811,0.106,0.846,0.048,0.0028662420382165603
0,0.0,48.0,0.0,153.78571428571428,0.0,0.9787,0.091,0.886,0.023,0.005977011494252874
0,17.0,127.0,5.0,112.84313725490196,0.0,-0.9894,0.103,0.775,0.122,0.007390855964248883
0,0.0,73.0,0.0,171.19230769230768,0.0,-0.9813,0.072,0.822,0.106,0.004684363149676556
0,1.0,85.0,1.0,112.6774193548387,0.0,0.9646,0.118,0.815,0.067,0.00424929178470255
0,0.0,82.0,1.0,101.94444444444444,0.0,0.9989,0.192,0.799,0.009,0.004311506332524926
0,0.0,108.0,1.0,125.93333333333334,0.0,-0.9771,0.046,0.888,0.066,0.008563439356868228
0,0.0,84.0,0.0,106.39024390243902,0.0,0.9995,0.202,0.762,0.036,0.0058903488898957865
0,4.0,493.0,8.0,97.22134387351778,0.0,0.9992,0.079,0.876,0.045,0.014295925661186561
0,0.0,67.0,0.0,165.4814814814815,0.0,0.9955,0.161,0.744,0.095,0.0046677039342076015
0,6.0,111.0,0.0,198.68965517241378,0.0,0.9901,0.077,0.891,0.031,0.012915446874461856
0,5.0,104.0,1.0,163.97142857142856,0.0,0.756,0.072,0.874,0.055,0.005184033177812338
0,0.0,98.0,1.0,144.69444444444446,0.0,0.9811,0.112,0.798,0.089,0.0026621030614185207
0,0.0,60.0,3.0,158.33333333333334,0.0,0.9839,0.085,0.887,0.029,0.0032835820895522386
0,3.0,113.0,3.0,194.96666666666667,0.0,0.9936,0.116,0.811,0.073,0.00679001867255135
0,4.0,207.0,5.0,163.19230769230768,0.0,0.998,0.102,0.857,0.041,0.00303951367781155
0,69.0,1007.0,18.0,148.3768115942029,0.0,0.9998,0.103,0.821,0.076,0.008570654697415261
0,0.0,42.0,1.0,148.83333333333334,0.0,0.4018,0.063,0.882,0.055,0.00444609114486847
0,0.0,2.0,0.0,42.5,0.0,0.0,0.0,1.0,0.0,0.0
0,1.0,82.0,2.0,151.38235294117646,0.0,-0.9937,0.049,0.84,0.111,0.007890685142417244
0,0.0,70.0,0.0,148.3448275862069,0.0,0.989,0.102,0.83,0.068,0.0032280378141572516
0,0.0,140.0,0.0,148.73076923076923,0.0,-0.9961,0.102,0.764,0.133,0.003205539171688678
0,0.0,27.0,1.0,169.88888888888889,0.0,-0.9207,0.113,0.734,0.153,0.007133592736705577
0,1.0,139.0,2.0,166.71052631578948,0.0,-0.9992,0.049,0.795,0.156,0.007044458359423919
0,0.0,85.0,1.0,143.6451612903226,0.0,0.9178,0.098,0.841,0.062,0.00890273759180948
0,1.0,158.0,0.0,184.9387755102041,0.0,-0.9754,0.074,0.838,0.088,0.0042763157894736845
0,0.0,57.0,0.0,194.875,0.0,0.9789,0.097,0.856,0.046,0.002548582351067219
0,0.0,58.0,0.0,119.72413793103448,0.0,0.991,0.116,0.856,0.028,0.0028538812785388126
0,1.0,236.0,8.0,108.00970873786407,0.0,0.995,0.147,0.73,0.123,0.00809176596123066
0,2.0,101.0,5.0,164.58823529411765,0.0,0.997,0.097,0.874,0.028,0.005841741901221455
0,4.0,117.0,3.0,182.40625,0.0,0.9949,0.096,0.874,0.03,0.0037440435670524166
0,0.0,80.0,7.0,140.89285714285714,0.0,0.9993,0.201,0.77,0.029,0.007038712921065862
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,97.0,2.0,166.35,0.0,-0.9983,0.052,0.817,0.131,0.0032816229116945108
0,0.0,77.0,4.0,114.87878787878788,0.0,0.999,0.198,0.739,0.063,0.00810033969166449
0,0.0,42.0,2.0,114.82352941176471,0.0,0.8676,0.059,0.914,0.026,0.004568527918781726
0,4.0,196.0,4.0,121.12790697674419,0.0,-0.9978,0.112,0.748,0.14,0.0020920502092050207
0,4.0,60.0,1.0,142.17391304347825,0.0,0.9048,0.081,0.866,0.053,0.017846339987900785
0,0.0,65.0,0.0,151.29166666666666,0.0,0.9108,0.084,0.846,0.07,0.0057439824945295405
0,1.0,52.0,0.0,130.96153846153845,0.0,0.15,0.073,0.858,0.069,0.015734265734265736
0,0.0,122.0,9.0,157.71428571428572,0.0,0.9989,0.154,0.792,0.054,0.008816120906801008
0,0.0,62.0,0.0,120.38461538461539,0.0,0.9974,0.193,0.732,0.075,0.007913896802785692
0,1.0,73.0,1.0,127.48648648648648,0.0,0.9977,0.128,0.833,0.039,0.004628655585945719
0,0.0,88.0,2.0,158.3,0.0,0.9993,0.175,0.8,0.025,0.008155583437892095
0,0.0,78.0,1.0,133.29032258064515,0.0,0.9971,0.16,0.757,0.083,0.005763688760806916
0,0.0,66.0,3.0,96.05263157894737,0.0,0.9957,0.134,0.812,0.054,0.01057197072377338
0,1.0,93.0,8.0,98.9047619047619,0.0,-0.9595,0.098,0.783,0.119,0.009292351679771264
0,1.0,140.0,1.0,138.02173913043478,0.0,0.9993,0.168,0.781,0.051,0.01016260162601626
0,0.0,79.0,1.0,153.20833333333334,0.0,0.9932,0.125,0.822,0.053,0.005939524838012959
