Article_len,Avg_Word_Len,CountOfNumbers,CountofExclaimation
1301,4.468101460415065,47,0
392,5.089285714285714,14,0
164,4.670731707317073,20,0
305,4.560655737704918,15,0
778,4.5501285347043705,44,0
387,4.684754521963824,18,0
311,4.787781350482315,66,0
927,4.77562028047465,20,0
617,5.583468395461913,12,0
957,5.067920585161964,22,0
2431,4.851090086384204,89,0
772,5.134715025906735,19,0
392,4.895408163265306,31,0
388,5.010309278350515,9,0
274,5.335766423357664,32,0
348,4.764367816091954,15,0
165,4.418181818181818,10,0
107,5.308411214953271,32,0
171,5.105263157894737,16,1
470,4.514893617021277,22,0
361,5.0055401662049865,31,0
512,4.953125,50,0
567,4.982363315696649,43,0
1506,4.938911022576361,108,0
1189,4.934398654331371,39,0
836,5.0933014354066986,76,0
957,4.55067920585162,44,0
154,5.116883116883117,19,0
344,4.354651162790698,8,0
867,4.713956170703575,34,2
137,4.350364963503649,10,1
430,4.895348837209302,24,0
320,4.821875,15,0
719,4.716272600834492,32,0
731,4.575923392612859,16,0
295,4.888135593220339,8,0
1320,4.5212121212121215,13,0
197,4.558375634517766,20,1
326,4.717791411042945,8,0
356,5.056179775280899,27,0
454,4.86784140969163,13,0
126,5.285714285714286,32,0
2684,4.457898658718331,87,0
2904,4.3347107438016526,53,0
86,5.267441860465116,26,0
119,5.352941176470588,35,0
129,5.1395348837209305,46,1
538,4.5464684014869885,17,0
382,5.052356020942408,32,0
607,4.640856672158155,10,0
153,5.0,32,0
744,4.18010752688172,14,0
774,4.48062015503876,34,0
410,5.365853658536586,8,0
769,4.439531859557867,14,0
281,4.202846975088968,8,0
1530,4.661437908496732,77,0
342,4.809941520467836,18,0
466,4.774678111587983,24,0
1936,4.425619834710743,73,3
689,4.693759071117562,46,0
768,5.040364583333333,26,0
673,4.658246656760773,27,0
367,4.918256130790191,24,0
111,5.126126126126126,32,0
365,4.934246575342466,14,0
142,5.028169014084507,12,1
1096,4.877737226277373,97,0
11,5.363636363636363,16,0
1,8.0,8,0
272,4.227941176470588,11,1
272,5.161764705882353,8,0
274,4.952554744525547,16,3
967,4.624612202688728,30,0
463,4.982721382289417,21,0
192,5.0625,17,0
110,4.345454545454546,0,1
772,5.012953367875648,41,0
248,7.060483870967742,54,0
9,5.0,0,0
36,3.611111111111111,0,0
50,3.8,0,0
1033,4.84027105517909,15,0
273,5.087912087912088,6,0
27,4.7407407407407405,0,3
4,6.25,0,1
9,5.0,0,0
75,4.946666666666666,8,0
25,3.92,0,0
9,5.0,0,0
32,4.5,14,0
35,4.885714285714286,0,0
16,3.4375,0,0
12,3.25,0,0
187,4.438502673796791,3,0
532,4.5507518796992485,6,0
209,4.660287081339713,8,0
20,3.95,0,0
69,5.115942028985507,0,0
173,4.710982658959537,11,0
460,5.091304347826087,30,0
296,4.273648648648648,10,0
34,3.8823529411764706,0,0
112,4.339285714285714,2,1
364,5.302197802197802,4,0
10,6.3,0,0
166,4.126506024096385,0,0
8,3.5,0,0
124,3.6774193548387095,0,12
290,4.9,11,0
36,4.5,0,0
78,4.435897435897436,0,0
23,3.652173913043478,0,0
299,4.7725752508361206,4,0
4,5.0,0,0
14,3.642857142857143,0,0
7,3.7142857142857144,0,0
66,4.424242424242424,4,0
4,11.0,2,0
36,4.111111111111111,0,0
412,4.837378640776699,13,0
315,4.907936507936508,6,0
138,4.507246376811594,0,0
109,4.73394495412844,0,0
46,4.326086956521739,0,3
22,4.954545454545454,0,0
219,4.593607305936073,8,0
2,9.0,0,0
24,3.9583333333333335,0,0
8,4.0,0,3
12,3.0833333333333335,0,3
1,6.0,0,0
243,5.045267489711934,13,0
10,4.4,0,0
10,3.5,0,0
332,5.207831325301205,13,0
268,4.985074626865671,22,0
15,4.333333333333333,0,0
290,4.524137931034483,18,0
165,5.1878787878787875,0,0
195,5.066666666666666,5,0
7,6.0,0,0
549,4.413479052823315,10,1
36,4.5,0,2
24,4.5,0,0
399,4.639097744360902,20,0
144,5.243055555555555,1,0
3,3.6666666666666665,0,0
349,4.98567335243553,9,0
43,5.27906976744186,0,0
505,5.005940594059406,0,0
29,3.896551724137931,0,0
4,4.75,0,0
42,4.333333333333333,0,0
11,3.8181818181818183,0,0
383,4.780678851174935,9,1
497,4.915492957746479,15,0
449,5.220489977728285,40,0
709,4.514809590973202,28,0
1310,4.849618320610687,74,0
253,5.023715415019763,24,1
12,2.25,1,0
203,5.083743842364532,5,0
353,5.243626062322946,18,1
462,5.1558441558441555,16,0
49,4.142857142857143,0,0
257,3.6264591439688716,3,0
50,4.5,5,0
272,5.224264705882353,7,0
26,4.153846153846154,0,0
55,5.527272727272727,0,0
1,1.0,0,0
7,2.857142857142857,0,0
32,3.09375,0,0
6,4.0,0,0
25,5.4,0,1
86,4.453488372093023,38,0
7,3.7142857142857144,0,0
368,5.043478260869565,5,0
199,4.482412060301508,12,0
181,5.011049723756906,10,0
219,4.995433789954338,12,0
267,4.861423220973783,11,0
165,5.096969696969697,4,0
215,4.67906976744186,22,0
209,4.655502392344498,9,0
225,4.613333333333333,10,0
893,4.739081746920493,18,2
1070,4.678504672897196,27,0
220,4.9818181818181815,11,0
129,4.534883720930233,5,0
302,4.529801324503311,23,0
187,4.6310160427807485,0,0
216,5.055555555555555,11,0
206,4.844660194174757,23,0
226,4.265486725663717,11,0
264,4.678030303030303,7,0
237,4.632911392405063,7,0
226,4.504424778761062,12,0
230,4.265217391304348,7,0
205,4.88780487804878,11,0
236,4.733050847457627,9,0
271,4.881918819188192,11,0
249,4.875502008032129,7,0
267,4.5767790262172285,7,0
215,4.772093023255814,2,0
697,4.883787661406026,43,0
1712,4.923481308411215,83,0
168,5.238095238095238,11,0
1275,4.634509803921569,33,2
4371,4.549759780370625,66,4
222,4.400900900900901,8,0
401,4.58852867830424,8,1
273,4.798534798534798,11,0
185,5.243243243243243,6,0
278,5.014388489208633,3,0
357,4.428571428571429,21,0
218,4.9036697247706424,11,0
241,5.1161825726141075,11,0
298,4.483221476510067,7,0
183,4.814207650273224,12,0
205,4.575609756097561,6,0
965,4.973056994818653,21,0
2984,4.4979892761394105,64,4
1714,4.591598599766628,12,2
142,4.908450704225352,14,0
788,5.040609137055838,28,0
239,4.702928870292887,13,0
198,4.616161616161616,11,0
276,4.778985507246377,7,0
209,4.7990430622009566,7,0
250,4.616,1,0
276,4.315217391304348,2,0
220,4.4772727272727275,7,0
3255,4.763133640552995,152,0
1727,4.777070063694268,100,0
921,4.793702497285559,46,0
449,4.988864142538976,59,0
480,4.73125,13,0
150,4.746666666666667,5,0
242,4.805785123966942,9,0
206,4.70873786407767,9,0
236,4.987288135593221,7,0
174,5.367816091954023,1,0
232,4.767241379310345,7,0
206,4.849514563106796,7,0
1009,5.256689791873142,78,0
276,4.833333333333333,4,0
201,4.7711442786069655,4,0
2613,4.861079219288174,55,0
2067,4.563134978229318,9,8
134,5.164179104477612,20,0
201,4.626865671641791,2,0
316,4.737341772151899,7,0
216,4.7407407407407405,7,0
231,4.393939393939394,7,0
308,4.931818181818182,0,0
1182,5.168358714043993,49,0
1156,4.800173010380623,33,0
222,4.558558558558558,0,0
281,4.444839857651245,2,0
193,4.963730569948186,0,0
227,5.096916299559472,17,0
221,4.737556561085973,11,0
257,4.692607003891051,7,0
239,4.953974895397489,14,0
213,4.887323943661972,7,0
243,4.493827160493828,11,0
218,4.63302752293578,9,0
94,4.542553191489362,0,0
249,4.534136546184739,7,0
237,4.70464135021097,15,0
251,4.362549800796812,11,0
197,4.5786802030456855,7,0
339,5.0294985250737465,7,0
230,5.091304347826087,46,0
238,4.970588235294118,7,0
230,4.934782608695652,0,0
229,4.960698689956332,2,0
216,5.361111111111111,0,0
184,5.092391304347826,0,0
216,5.361111111111111,0,0
184,5.092391304347826,0,0
195,5.205128205128205,4,0
530,4.783018867924528,77,0
133,5.052631578947368,0,0
290,4.86896551724138,17,0
311,4.778135048231511,11,0
276,4.8731884057971016,0,0
260,4.969230769230769,79,0
165,4.963636363636364,28,0
461,4.490238611713666,12,2
245,5.159183673469387,3,0
247,4.886639676113361,28,0
465,5.096774193548387,20,0
330,4.824242424242424,6,0
494,3.8218623481781377,16,0
590,4.150847457627119,2,0
558,4.240143369175628,3,0
511,4.972602739726027,30,0
727,4.609353507565337,37,0
343,4.104956268221574,26,0
552,4.817028985507246,52,0
561,3.962566844919786,0,0
281,5.142348754448399,5,0
165,3.860606060606061,3,0
66,5.181818181818182,0,0
147,4.761904761904762,4,0
245,5.036734693877551,30,0
152,4.657894736842105,11,0
921,4.747014115092291,68,0
768,4.73828125,0,0
300,4.756666666666667,5,1
836,4.801435406698564,32,1
650,3.973846153846154,10,0
494,3.8218623481781377,16,0
590,4.150847457627119,2,0
511,4.972602739726027,30,0
727,4.609353507565337,37,0
343,4.104956268221574,26,0
552,4.817028985507246,52,0
561,3.962566844919786,0,0
281,5.142348754448399,5,0
165,3.860606060606061,3,0
66,5.181818181818182,0,0
245,5.036734693877551,30,0
152,4.657894736842105,11,0
921,4.747014115092291,68,0
768,4.73828125,0,0
300,4.756666666666667,5,1
836,4.801435406698564,32,1
375,4.981333333333334,4,0
650,3.973846153846154,10,0
655,4.6122137404580155,29,0
316,4.791139240506329,6,1
316,4.791139240506329,6,1
375,4.981333333333334,4,0
655,4.6122137404580155,29,0
558,4.240143369175628,3,0
465,4.230107526881721,6,0
179,4.184357541899441,0,1
309,5.197411003236246,0,0
361,4.570637119113574,0,1
309,4.948220064724919,6,0
215,4.437209302325582,6,0
465,4.230107526881721,6,0
387,4.819121447028424,12,0
817,4.06609547123623,14,0
146,4.8493150684931505,0,0
389,4.6015424164524426,21,0
179,4.184357541899441,0,1
309,5.197411003236246,0,0
361,4.570637119113574,0,1
215,4.437209302325582,6,0
306,4.205882352941177,6,0
817,4.06609547123623,14,0
146,4.8493150684931505,0,0
389,4.6015424164524426,21,0
306,4.205882352941177,6,0
309,4.948220064724919,6,0
567,4.880070546737214,15,0
567,4.880070546737214,15,0
387,4.819121447028424,12,0
81,5.012345679012346,2,0
463,5.326133909287257,0,0
151,5.079470198675497,4,0
508,5.0,13,0
508,5.0,13,0
81,5.012345679012346,2,0
463,5.326133909287257,0,0
151,5.079470198675497,4,0
851,4.961222091656874,54,0
851,4.961222091656874,54,0
60,4.95,9,0
70,5.414285714285715,0,0
173,5.144508670520231,0,0
123,4.796747967479675,4,0
195,4.37948717948718,11,0
2890,4.753633217993079,103,0
67,4.835820895522388,0,0
396,4.396464646464646,16,0
280,4.496428571428571,8,0
67,4.835820895522388,0,0
67,4.835820895522388,0,0
470,4.585106382978723,27,0
82,5.024390243902439,21,0
115,4.165217391304348,27,2
200,4.36,14,0
