Article_len,Avg_Word_Len,CountOfNumbers,CountofExclamation,allCaps,adjectives,superlatives,class,avgSentenceLen,sent_overall,sent_pos,sent_neu,sent_neg,spelling_errors
408,4.671568627450982,9,0,0.0,24.0,0.0,1,123.78947368421052,-0.9944,0.033,0.806,0.161,0.005459890802183957
416,4.310096153846153,5,4,0.0,36.0,0.0,1,113.1,0.995,0.154,0.83,0.015,0.009594417793283908
1129,4.7688219663418945,34,0,1.0,111.0,3.0,1,99.50746268656717,0.9816,0.116,0.794,0.09,0.0072581839727447785
319,4.924764890282131,9,9,0.0,35.0,1.0,1,175.72727272727272,-0.9762,0.02,0.879,0.101,0.007175807278318811
192,4.927083333333333,5,1,0.0,19.0,1.0,1,105.0909090909091,-0.857,0.081,0.802,0.117,0.00938566552901024
109,4.798165137614679,0,2,0.0,12.0,1.0,1,163.5,-0.4539,0.068,0.847,0.085,0.0121765601217656
500,5.0,0,0,0.0,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
561,4.290552584670232,5,16,1.0,52.0,1.0,1,72.83333333333333,-0.9072,0.062,0.851,0.088,0.004505954296749276
149,4.651006711409397,8,0,0.0,21.0,0.0,1,109.375,0.9741,0.178,0.794,0.028,0.006764374295377677
357,4.703081232492997,5,0,6.0,33.0,0.0,1,116.0,-0.4851,0.053,0.881,0.067,0.004263382283278067
275,4.734545454545454,2,3,2.0,31.0,0.0,1,124.38461538461539,-0.8634,0.076,0.817,0.107,0.005504587155963303
313,4.645367412140575,6,2,0.0,39.0,1.0,1,203.0,-0.9588,0.076,0.79,0.134,0.009809264305177113
215,4.767441860465117,9,1,0.0,19.0,0.0,1,105.5,-0.912,0.083,0.776,0.141,0.00624512099921936
319,4.576802507836991,3,5,0.0,18.0,0.0,1,151.16666666666666,-0.5077,0.094,0.817,0.089,0.0054585152838427945
417,4.434052757793764,13,0,2.0,49.0,1.0,1,91.03846153846153,0.9591,0.136,0.767,0.097,0.007481296758104738
264,4.534090909090909,12,0,0.0,27.0,0.0,1,166.22222222222223,-0.5279,0.069,0.856,0.075,0.006648936170212766
252,4.738095238095238,3,0,3.0,25.0,0.0,1,210.85714285714286,-0.9918,0.038,0.785,0.177,0.006747638326585695
529,4.705103969754253,9,1,0.0,73.0,3.0,1,139.77272727272728,0.9391,0.056,0.917,0.027,0.0025756600128783
247,4.947368421052632,6,1,0.0,26.0,1.0,1,165.33333333333334,-0.9223,0.081,0.786,0.132,0.005333333333333333
395,4.713924050632912,9,1,0.0,33.0,2.0,1,175.92307692307693,-0.8987,0.083,0.814,0.103,0.0034707158351409977
418,4.70334928229665,10,1,1.0,49.0,0.0,1,121.2,0.9945,0.143,0.836,0.021,0.002449979583503471
1069,4.33489242282507,26,5,0.0,123.0,1.0,1,63.44086021505376,-0.9531,0.106,0.79,0.104,0.006
280,4.553571428571429,6,1,0.0,20.0,0.0,1,121.6923076923077,0.9814,0.127,0.833,0.04,0.007514088916718848
292,4.876712328767123,8,1,0.0,29.0,0.0,1,173.9,0.996,0.211,0.739,0.05,0.005707762557077625
319,4.789968652037619,12,1,1.0,32.0,1.0,1,145.46153846153845,-0.7061,0.07,0.826,0.104,0.010482180293501049
222,4.990990990990991,11,1,11.0,26.0,0.0,1,171.25,-0.8984,0.03,0.881,0.089,0.004347826086956522
366,4.9590163934426235,9,3,2.0,50.0,1.0,1,67.42424242424242,-0.851,0.088,0.801,0.11,0.007039155301363837
506,5.2015810276679835,19,3,1.0,62.0,0.0,1,129.88,0.9919,0.109,0.868,0.023,0.0036429872495446266
229,4.685589519650655,5,8,3.0,31.0,2.0,1,75.61111111111111,-0.9841,0.052,0.792,0.157,0.008664259927797834
420,4.414285714285715,9,5,1.0,67.0,0.0,1,77.12903225806451,0.9581,0.101,0.831,0.068,0.006170300287947347
381,5.1443569553805775,14,6,1.0,47.0,1.0,1,109.5909090909091,-0.9939,0.062,0.765,0.173,0.009799918334013884
513,4.693957115009747,6,1,4.0,60.0,1.0,1,148.7,0.9949,0.16,0.776,0.064,0.005006675567423231
323,4.613003095975231,18,1,0.0,31.0,1.0,1,68.32142857142857,0.9891,0.153,0.819,0.029,0.0051466803911477095
533,4.8686679174484055,22,1,0.0,67.0,1.0,1,139.2173913043478,0.9446,0.103,0.815,0.082,0.0012364760432766616
309,5.035598705501618,10,8,1.0,44.0,0.0,1,148.15384615384616,-0.9904,0.046,0.794,0.16,0.005661348430262481
255,5.078431372549018,6,4,0.0,41.0,0.0,1,177.77777777777777,0.8894,0.107,0.819,0.074,0.006815365551425031
220,4.6863636363636365,13,1,3.0,25.0,2.0,1,212.66666666666666,0.9359,0.146,0.761,0.093,0.004665629860031105
226,4.2964601769911495,8,1,0.0,18.0,0.0,1,174.28571428571428,0.9909,0.193,0.75,0.057,0.0032520325203252032
217,4.635944700460829,8,1,5.0,26.0,0.0,1,141.0,-0.807,0.028,0.898,0.074,0.003909304143862392
200,4.545,6,1,0.0,23.0,1.0,1,192.16666666666666,-0.2465,0.102,0.778,0.12,0.0069084628670120895
273,4.802197802197801,6,1,3.0,34.0,1.0,1,150.45454545454547,-0.8806,0.063,0.842,0.094,0.008393285371702638
201,4.5174129353233825,6,3,0.0,24.0,0.0,1,126.22222222222223,0.9411,0.104,0.871,0.025,0.006108202443280977
299,4.792642140468226,14,4,0.0,31.0,0.0,1,112.0,-0.8765,0.073,0.821,0.106,0.0022026431718061676
217,4.71889400921659,18,1,1.0,29.0,1.0,1,98.15384615384616,0.8005,0.063,0.911,0.026,0.00231839258114374
341,4.313782991202346,6,1,0.0,35.0,1.0,1,132.85714285714286,-0.1511,0.104,0.796,0.099,0.004259850905218318
261,4.911877394636015,11,1,2.0,29.0,0.0,1,112.78571428571429,0.9601,0.082,0.909,0.008,0.0037593984962406013
359,4.6991643454039,8,1,0.0,46.0,3.0,1,123.47058823529412,0.9946,0.155,0.817,0.027,0.0037629350893697085
282,4.854609929078015,9,1,0.0,36.0,0.0,1,122.71428571428571,0.3054,0.073,0.878,0.049,0.004036908881199538
175,4.582857142857144,9,1,3.0,22.0,0.0,1,83.75,0.7006,0.074,0.889,0.037,0.01762977473065622
152,4.493421052631579,6,1,0.0,18.0,0.0,1,108.75,-0.6049,0.008,0.958,0.034,0.0011363636363636363
360,4.866666666666666,6,1,0.0,39.0,0.0,1,214.7,0.4803,0.084,0.838,0.078,0.003239241092086997
184,4.994565217391305,6,1,0.0,28.0,2.0,1,159.85714285714286,-0.8273,0.057,0.853,0.09,0.00975177304964539
929,4.3530678148546835,10,2,0.0,107.0,2.0,1,73.62857142857143,0.8832,0.093,0.833,0.075,0.005157593123209169
161,5.0559006211180115,6,2,1.0,21.0,0.0,1,124.5,0.6212,0.108,0.795,0.097,0.004955401387512388
483,4.906832298136647,6,1,0.0,75.0,2.0,1,80.94594594594595,-0.4074,0.059,0.87,0.071,0.015091863517060367
140,4.607142857142857,14,0,0.0,12.0,0.0,1,101.75,0.5106,0.047,0.937,0.016,0.0012121212121212121
319,4.5423197492163006,6,1,9.0,29.0,0.0,1,100.83333333333333,-0.9655,0.075,0.802,0.123,0.004352557127312296
209,4.555023923444977,0,1,0.0,16.0,0.0,1,92.61538461538461,-0.9181,0.056,0.828,0.116,0.006552006552006552
166,4.548192771084337,0,2,5.0,16.0,0.0,1,86.81818181818181,-0.9835,0.097,0.689,0.215,0.004132231404958678
357,4.593837535014004,0,1,2.0,30.0,1.0,1,88.95652173913044,0.6956,0.062,0.888,0.05,0.012968299711815562
185,5.113513513513514,0,1,0.0,19.0,0.0,1,144.625,0.6109,0.068,0.885,0.048,0.011120615911035072
390,4.792307692307691,8,2,0.0,46.0,1.0,1,129.72222222222223,-0.8945,0.072,0.839,0.09,0.00550381033022862
260,4.073076923076924,0,3,0.0,23.0,0.0,1,72.47368421052632,0.9262,0.109,0.849,0.043,0.0042796005706134095
300,4.653333333333333,4,0,1.0,21.0,0.0,1,86.5,-0.8825,0.07,0.828,0.102,0.005131128848346636
360,4.652777777777779,15,0,0.0,40.0,1.0,1,148.92857142857142,0.8751,0.06,0.907,0.033,0.013270142180094787
791,4.506953223767384,25,1,6.0,91.0,1.0,1,106.60975609756098,-0.7101,0.094,0.806,0.1,0.004307413284969395
910,4.928571428571429,36,0,16.0,118.0,1.0,1,170.34375,0.6201,0.046,0.924,0.031,0.003998545983278807
1725,4.190144927536232,12,0,0.0,143.0,3.0,1,128.37142857142857,0.9984,0.144,0.758,0.098,0.0012147984538928768
494,4.447368421052632,12,5,2.0,47.0,0.0,1,86.70967741935483,-0.7563,0.131,0.755,0.113,0.008094186902133923
785,4.5414012738853495,20,0,9.0,80.0,0.0,1,182.16666666666666,0.9569,0.077,0.882,0.041,0.005677946854417443
1516,4.477572559366755,69,1,6.0,156.0,2.0,1,126.8030303030303,-0.998,0.058,0.833,0.109,0.007471537001897533
2542,5.136900078678206,141,0,4.0,349.0,5.0,1,147.9626168224299,-0.9994,0.108,0.741,0.151,0.001315130260521042
511,4.784735812133072,12,0,4.0,52.0,0.0,1,166.44444444444446,-0.9858,0.081,0.776,0.143,0.0023194168323392977
490,4.0836734693877546,21,0,3.0,41.0,1.0,1,113.9090909090909,-0.9838,0.066,0.807,0.127,0.007123070834982192
328,4.7560975609756095,46,0,1.0,36.0,0.0,1,174.0909090909091,-0.9161,0.043,0.863,0.094,0.01038961038961039
691,4.785817655571635,33,0,8.0,90.0,2.0,1,167.125,-0.9827,0.035,0.887,0.078,0.007407407407407408
470,4.891489361702128,32,0,3.0,56.0,2.0,1,186.66666666666666,0.946,0.079,0.882,0.039,0.005659709939865582
2442,4.171171171171172,70,0,0.0,216.0,0.0,1,127.32323232323232,-0.9951,0.054,0.866,0.079,0.003216947822675559
502,4.918326693227091,14,0,0.0,53.0,0.0,1,228.6153846153846,-0.9078,0.055,0.871,0.074,0.0043463724506853894
1740,4.271264367816092,12,3,0.0,144.0,2.0,1,104.54545454545455,0.9905,0.11,0.799,0.091,0.0018305157747388822
230,4.952173913043478,15,2,0.0,39.0,1.0,1,229.83333333333334,0.9622,0.136,0.812,0.051,0.011535688536409516
909,4.734873487348735,13,0,1.0,107.0,1.0,1,112.40425531914893,-0.8039,0.104,0.783,0.113,0.0018653236336504384
323,4.996904024767802,22,0,10.0,51.0,0.0,1,179.27272727272728,-0.9666,0.034,0.87,0.096,0.006539235412474849
2992,4.709893048128342,111,1,2.0,340.0,7.0,1,131.24427480916032,0.9878,0.083,0.847,0.07,0.0034058765802690064
1622,4.486436498150431,65,0,1.0,144.0,4.0,1,126.15492957746478,-0.9891,0.099,0.784,0.117,0.007078080070780801
524,5.038167938931298,29,0,8.0,86.0,1.0,1,177.27777777777777,-0.7992,0.065,0.867,0.067,0.007160647571606476
360,4.647222222222221,13,0,8.0,50.0,1.0,1,108.3157894736842,0.8619,0.11,0.819,0.071,0.003371868978805395
1453,4.761183757742602,47,0,7.0,165.0,0.0,1,150.85714285714286,-0.9943,0.074,0.824,0.102,0.0037602820211515863
468,4.754273504273504,80,0,4.0,59.0,0.0,1,183.0,0.2845,0.076,0.85,0.074,0.012323305545487495
539,4.686456400742116,77,0,1.0,60.0,0.0,1,222.14285714285714,0.9447,0.09,0.85,0.06,0.009285943003522255
511,4.990215264187867,17,0,1.0,68.0,1.0,1,193.625,0.8379,0.083,0.857,0.061,0.009315772566655958
12962,4.253201666409505,191,12,16.0,1226.0,27.0,1,97.09375,1.0,0.119,0.806,0.074,0.005026940355641585
1924,4.633575883575883,43,0,6.0,178.0,5.0,1,114.66315789473684,-0.9998,0.101,0.703,0.196,0.0025364616360177552
454,4.592511013215859,70,0,0.0,54.0,0.0,1,287.1111111111111,-0.9743,0.035,0.883,0.082,0.009259259259259259
800,4.80625,43,0,1.0,91.0,5.0,1,211.0909090909091,-0.9909,0.049,0.85,0.102,0.0040563620836891546
261,4.716475095785442,51,3,1.0,29.0,0.0,1,151.6,-0.822,0.027,0.915,0.057,0.013114754098360656
1324,4.2492447129909365,117,0,47.0,118.0,2.0,1,99.9,-0.9988,0.05,0.816,0.133,0.006072588617426917
1428,5.072128851540616,28,0,1.0,209.0,2.0,1,161.14814814814815,-0.9972,0.037,0.868,0.095,0.004442419409955576
875,4.334857142857143,21,0,2.0,94.0,4.0,1,141.57575757575756,0.9544,0.128,0.771,0.101,0.0029749256268593286
341,4.32258064516129,19,0,1.0,33.0,0.0,1,112.6875,-0.9625,0.045,0.844,0.11,0.008767123287671232
635,4.365354330708661,20,0,3.0,47.0,1.0,1,161.9047619047619,-0.9853,0.086,0.784,0.13,0.005534517914360618
822,4.6581508515815075,26,0,4.0,92.0,3.0,1,146.75,-0.9943,0.046,0.845,0.108,0.004435994930291508
1162,4.2538726333907055,20,0,5.0,112.0,2.0,1,152.975,0.9923,0.096,0.845,0.059,0.007128969539857421
346,4.647398843930636,48,0,0.0,43.0,2.0,1,283.42857142857144,-0.9844,0.029,0.854,0.117,0.01256281407035176
1079,4.456904541241891,20,3,6.0,121.0,2.0,1,159.45945945945945,-0.9782,0.064,0.849,0.087,0.005048805116122518
480,4.439583333333333,63,0,2.0,47.0,0.0,1,240.1818181818182,-0.9882,0.031,0.876,0.093,0.010935143288084464
1109,4.949504057709649,45,6,7.0,135.0,2.0,1,124.62264150943396,-0.7627,0.023,0.946,0.03,0.03620249361574283
336,4.595238095238095,56,3,0.0,31.0,3.0,1,190.6,0.8772,0.081,0.874,0.045,0.007310704960835509
194,4.4536082474226815,45,0,0.0,21.0,0.0,1,267.25,0.351,0.031,0.946,0.023,0.014925373134328358
482,4.778008298755187,19,0,1.0,41.0,0.0,1,111.96,-0.9987,0.024,0.746,0.23,0.007084661707403472
174,4.597701149425287,19,0,0.0,17.0,1.0,1,123.875,-0.8581,0.052,0.843,0.105,0.006012024048096192
1287,4.59052059052059,43,0,3.0,106.0,2.0,1,181.425,-0.7652,0.089,0.815,0.095,0.003965540817721865
359,4.623955431754875,56,0,0.0,46.0,2.0,1,186.36363636363637,-0.9812,0.059,0.815,0.125,0.013592233009708738
2615,4.624474187380497,107,4,15.0,266.0,7.0,1,125.28571428571429,-0.9991,0.075,0.802,0.123,0.0034501061571125266
847,4.544273907910271,81,0,6.0,95.0,0.0,1,138.76470588235293,-0.9615,0.044,0.882,0.074,0.004203446826397646
1707,4.166373755125952,10,0,0.0,131.0,3.0,1,98.11111111111111,0.9977,0.14,0.765,0.095,0.0035878461710954143
1026,4.341130604288499,45,0,2.0,99.0,5.0,1,122.35555555555555,-0.9977,0.073,0.789,0.138,0.0035984166966534724
2312,4.481833910034601,22,3,1.0,236.0,3.0,1,126.37623762376238,0.6409,0.095,0.82,0.085,0.00388681592039801
1975,4.321518987341772,87,1,0.0,194.0,2.0,1,122.48837209302326,0.9687,0.077,0.855,0.068,0.00498541999811871
806,4.645161290322581,10,0,1.0,90.0,1.0,1,101.42222222222222,-0.9549,0.094,0.795,0.111,0.004557291666666667
429,4.717948717948718,17,0,7.0,51.0,0.0,1,88.5,-0.9451,0.06,0.853,0.087,0.007984031936127744
521,4.595009596928984,20,0,4.0,62.0,0.0,1,153.78947368421052,-0.992,0.058,0.815,0.128,0.0030560271646859084
632,4.175632911392405,10,1,8.0,53.0,1.0,1,93.17142857142858,0.9613,0.069,0.905,0.025,0.006676783004552352
653,4.686064318529862,74,0,1.0,66.0,1.0,1,149.84,-0.996,0.06,0.795,0.145,0.004223864836325237
358,4.550279329608939,58,3,0.0,36.0,1.0,1,251.25,-0.3972,0.08,0.865,0.055,0.00842835894893406
470,4.695744680851064,43,0,6.0,43.0,1.0,1,169.125,-0.0652,0.047,0.905,0.048,0.0032967032967032967
1078,4.800556586270872,28,0,25.0,113.0,1.0,1,159.275,0.9841,0.072,0.884,0.044,0.0046801872074883
1538,4.88296488946684,60,0,16.0,196.0,3.0,1,132.2608695652174,-0.9571,0.028,0.937,0.035,0.004876462938881665
623,4.658105939004815,44,0,2.0,71.0,1.0,1,210.0,0.9915,0.102,0.852,0.046,0.004454342984409799
675,4.671111111111111,31,1,2.0,76.0,1.0,1,128.5,-0.9964,0.058,0.798,0.144,0.005124263387138099
494,4.7813765182186225,62,0,0.0,43.0,1.0,1,160.33333333333334,-0.9971,0.039,0.792,0.169,0.004455106237148732
447,4.512304250559284,65,0,0.0,36.0,1.0,1,156.25,-0.9663,0.034,0.893,0.072,0.010337972166998012
459,4.932461873638344,22,0,14.0,68.0,0.0,1,196.5,-0.9771,0.072,0.813,0.114,0.012972972972972972
529,4.551984877126653,74,0,1.0,52.0,0.0,1,186.1875,-0.778,0.032,0.92,0.047,0.011022044088176353
640,4.615625,16,0,0.0,71.0,3.0,1,129.67857142857142,-0.5481,0.095,0.806,0.099,0.005740841990158557
398,4.615577889447236,58,0,1.0,38.0,0.0,1,189.33333333333334,-0.9593,0.083,0.795,0.122,0.010512483574244415
412,4.79126213592233,100,0,2.0,44.0,0.0,1,151.625,0.509,0.059,0.878,0.063,0.0077836952068824255
262,4.625954198473282,63,1,6.0,35.0,0.0,1,149.3,-0.9749,0.024,0.869,0.107,0.005992010652463382
573,5.038394415357767,34,4,15.0,53.0,1.0,1,142.04,0.8775,0.089,0.843,0.068,0.011748251748251748
496,4.764112903225806,56,0,2.0,50.0,0.0,1,137.14285714285714,0.4368,0.059,0.886,0.055,0.007931034482758621
951,4.678233438485805,23,4,0.0,92.0,1.0,1,164.75757575757575,-0.9982,0.047,0.811,0.142,0.007849580138736765
725,4.662068965517242,17,0,1.0,71.0,1.0,1,142.68965517241378,-0.9983,0.057,0.765,0.177,0.008151522416686647
372,4.502688172043012,47,3,4.0,42.0,0.0,1,158.6153846153846,-0.7217,0.06,0.868,0.072,0.010607521697203472
512,4.52734375,17,0,10.0,46.0,0.0,1,167.64705882352942,0.9527,0.076,0.876,0.048,0.006597222222222222
338,4.612426035502959,49,0,1.0,39.0,0.0,1,137.78571428571428,0.3355,0.074,0.849,0.078,0.008753861997940269
1776,4.141328828828828,13,0,0.0,147.0,2.0,1,110.16867469879519,0.9998,0.178,0.791,0.031,0.0021677866897897246
1169,4.605645851154833,28,0,4.0,119.0,3.0,1,131.44,-0.9919,0.053,0.858,0.089,0.004682072194532548
908,4.383259911894273,21,1,0.0,73.0,0.0,1,83.88135593220339,0.9949,0.152,0.74,0.108,0.003993610223642172
541,4.321626617375231,10,3,0.0,35.0,0.0,1,208.21428571428572,-0.9453,0.132,0.73,0.137,0.0020491803278688526
308,4.4188311688311686,61,0,0.0,25.0,0.0,1,169.1,-0.8381,0.027,0.91,0.064,0.009411764705882352
634,4.638801261829653,37,0,0.0,74.0,1.0,1,163.9090909090909,-0.2658,0.065,0.879,0.056,0.006311745334796927
356,4.6235955056179785,87,3,0.0,27.0,0.0,1,169.41666666666666,-0.8732,0.038,0.904,0.058,0.008806262230919765
1107,4.667570009033423,12,0,1.0,120.0,3.0,1,210.23333333333332,-0.9979,0.061,0.807,0.131,0.0031481189988981583
472,4.25,11,1,4.0,53.0,1.0,1,131.42105263157896,-0.9396,0.11,0.77,0.119,0.002777777777777778
440,4.6068181818181815,69,6,1.0,46.0,1.0,1,138.77777777777777,-0.973,0.055,0.841,0.104,0.008349900596421472
2278,4.829675153643547,251,1,26.0,257.0,3.0,1,147.97802197802199,0.9426,0.08,0.848,0.073,0.005975213927412216
344,4.944767441860465,4,0,7.0,32.0,2.0,1,207.8,0.973,0.105,0.86,0.035,0.005258126195028681
3253,4.539809406701505,70,0,75.0,348.0,8.0,1,129.92857142857142,0.9658,0.092,0.828,0.08,0.007801844072235256
707,4.584158415841584,19,0,12.0,84.0,4.0,1,141.85714285714286,0.9693,0.103,0.82,0.077,0.003500875218804701
450,4.584444444444443,88,3,1.0,41.0,0.0,1,182.92857142857142,-0.9308,0.049,0.874,0.077,0.012043512043512044
1583,4.3569172457359455,13,1,0.0,144.0,3.0,1,113.01333333333334,0.9765,0.097,0.824,0.079,0.0030409356725146198
375,4.658666666666667,68,0,3.0,42.0,0.0,1,215.2,-0.96,0.047,0.865,0.088,0.011105969458583989
1374,4.533478893740902,41,0,3.0,130.0,1.0,1,131.3793103448276,-0.9056,0.065,0.862,0.073,0.007279344858962694
1349,4.568569310600445,28,0,1.0,157.0,2.0,1,147.94117647058823,-0.9982,0.037,0.86,0.103,0.011046817464492372
444,4.6891891891891895,99,0,1.0,49.0,0.0,1,182.64285714285714,-0.9708,0.048,0.865,0.087,0.010116731517509728
529,4.198487712665407,3,10,7.0,60.0,2.0,1,106.6923076923077,0.9211,0.103,0.813,0.084,0.019635844341306677
249,4.670682730923695,0,0,0.0,23.0,0.0,1,143.4,0.9743,0.122,0.872,0.006,0.026952315134761574
512,4.50390625,1,2,1.0,64.0,0.0,1,187.66666666666666,0.9967,0.178,0.774,0.047,0.01200141193081539
326,4.993865030674847,0,0,2.0,33.0,1.0,1,247.625,0.8393,0.069,0.894,0.037,0.006526104417670682
716,4.579608938547486,1,0,3.0,57.0,1.0,1,121.9090909090909,0.6055,0.057,0.882,0.061,0.01795376291195278
470,4.529787234042553,2,4,7.0,41.0,1.0,1,157.47058823529412,0.9723,0.082,0.89,0.029,0.01630837657524092
835,4.332934131736527,23,2,0.0,88.0,0.0,1,65.5072463768116,0.9775,0.086,0.866,0.048,0.008237589421200954
823,4.166464155528554,2,0,3.0,84.0,1.0,1,89.27083333333333,0.9841,0.105,0.828,0.067,0.01612531674729325
509,4.292730844793713,4,0,5.0,49.0,0.0,1,118.17391304347827,0.8072,0.041,0.926,0.032,0.010572366022602989
1419,4.577167019027484,72,0,0.0,143.0,5.0,1,119.08955223880596,0.9995,0.173,0.751,0.077,0.011515601783060922
526,4.414448669201521,20,0,11.0,37.0,2.0,1,151.31578947368422,0.9773,0.083,0.877,0.04,0.016551724137931035
81,4.469135802469137,0,2,1.0,16.0,0.0,1,89.4,0.508,0.067,0.908,0.025,0.03547671840354767
584,4.517123287671233,3,1,0.0,36.0,0.0,1,154.47619047619048,0.9969,0.168,0.765,0.067,0.003974319779883827
358,4.991620111731844,0,1,4.0,36.0,0.0,1,114.36842105263158,0.9567,0.085,0.855,0.06,0.011368804001819008
668,4.255988023952096,8,2,2.0,41.0,3.0,1,153.30434782608697,-0.7474,0.093,0.812,0.095,0.010961214165261383
889,4.14623172103487,4,0,0.0,85.0,2.0,1,123.32432432432432,0.9243,0.086,0.851,0.063,0.002603601648947711
308,4.25,0,3,4.0,25.0,0.0,1,126.07692307692308,-0.5746,0.072,0.851,0.077,0.022356495468277945
586,4.569965870307168,13,1,12.0,67.0,0.0,1,143.04347826086956,-0.9907,0.06,0.816,0.125,0.01779252110977081
69,4.550724637681159,0,1,2.0,13.0,0.0,1,44.22222222222222,0.5027,0.139,0.749,0.112,0.024390243902439025
408,4.745098039215686,2,0,2.0,36.0,4.0,1,195.66666666666666,0.9877,0.133,0.813,0.054,0.005917159763313609
735,4.0680272108843525,8,2,2.0,42.0,2.0,1,144.26923076923077,-0.8503,0.075,0.832,0.092,0.015043547110055424
376,4.220744680851063,0,1,1.0,34.0,0.0,1,116.0,-0.6746,0.073,0.843,0.085,0.010055304172951232
555,4.1567567567567565,6,0,2.0,58.0,2.0,1,169.41176470588235,0.9897,0.122,0.831,0.047,0.013098931402964495
552,5.001811594202898,4,0,6.0,74.0,0.0,1,224.0,0.9874,0.133,0.783,0.083,0.006510802012429713
388,4.466494845360825,8,2,7.0,38.0,1.0,1,132.25,0.9609,0.135,0.774,0.091,0.017322097378277154
811,4.607891491985203,118,1,5.0,107.0,3.0,1,258.6666666666667,0.6653,0.062,0.878,0.06,0.02417629439452289
650,4.4169230769230765,30,9,5.0,66.0,0.0,1,126.46428571428571,0.9702,0.06,0.923,0.017,0.018477043673012318
68,5.044117647058823,2,1,0.0,14.0,0.0,1,208.5,0.3164,0.045,0.929,0.026,0.03349282296650718
436,4.126146788990826,5,0,0.0,32.0,0.0,1,173.53846153846155,-0.5224,0.073,0.842,0.085,0.011448701012769706
308,4.694805194805196,48,0,0.0,42.0,1.0,1,119.73333333333333,-0.6637,0.09,0.819,0.091,0.0033112582781456954
355,4.723943661971831,3,2,0.0,31.0,1.0,1,171.41666666666666,0.3092,0.105,0.782,0.113,0.008204633204633204
881,4.452894438138478,45,0,1.0,80.0,1.0,1,107.55555555555556,0.8951,0.059,0.904,0.037,0.004283965728274173
1032,3.9815891472868215,79,3,6.0,128.0,1.0,1,94.7090909090909,-0.9894,0.028,0.911,0.061,0.09829545454545455
678,4.37905604719764,10,3,6.0,73.0,0.0,1,108.58823529411765,0.9711,0.115,0.796,0.088,0.012067578439259855
344,4.40406976744186,15,6,0.0,36.0,0.0,1,103.88888888888889,-0.9075,0.084,0.809,0.107,0.02009518773135907
539,4.380333951762523,17,8,2.0,60.0,0.0,1,98.26666666666667,-0.8523,0.078,0.815,0.107,0.02079838980207984
72,4.4444444444444455,0,1,1.0,12.0,0.0,1,197.5,-0.6588,0.0,0.927,0.073,0.03787878787878788
823,3.9283110571081408,38,2,1.0,58.0,3.0,1,144.96428571428572,-0.8999,0.086,0.82,0.094,0.009530791788856305
901,4.236403995560488,47,1,1.0,81.0,0.0,1,74.03125,0.9493,0.06,0.903,0.037,0.004363183045917307
503,4.216699801192843,19,0,0.0,37.0,4.0,1,114.6086956521739,-0.9884,0.058,0.833,0.109,0.00600375234521576
455,4.6351648351648365,11,0,0.0,61.0,2.0,1,111.91304347826087,0.9403,0.093,0.845,0.062,0.005749329244921426
619,4.418416801292407,7,0,0.0,49.0,0.0,1,98.8529411764706,0.8126,0.095,0.826,0.079,0.011169900058788948
312,4.201923076923077,5,2,0.0,26.0,0.0,1,108.73333333333333,-0.5321,0.053,0.899,0.047,0.001212856276531231
468,4.22008547008547,7,0,2.0,41.0,0.0,1,129.42105263157896,0.3861,0.069,0.857,0.074,0.005642885933091495
561,4.499108734402851,16,1,1.0,52.0,0.0,1,119.3076923076923,0.9958,0.139,0.835,0.026,0.00926517571884984
519,4.599229287090559,9,1,1.0,59.0,1.0,1,132.95454545454547,-0.791,0.061,0.861,0.078,0.01186842997626314
890,4.149438202247191,35,0,0.0,57.0,2.0,1,136.5,-0.4137,0.05,0.888,0.062,0.004698846646732166
445,4.417977528089888,4,4,3.0,61.0,0.0,1,129.26315789473685,0.9944,0.16,0.787,0.053,0.018974566007266856
524,4.366412213740458,8,21,2.0,64.0,0.0,1,130.0909090909091,0.994,0.144,0.812,0.044,0.019077349982656956
507,4.205128205128204,0,4,0.0,48.0,1.0,1,109.91666666666667,-0.7203,0.066,0.844,0.091,0.01126126126126126
557,4.265709156193896,3,8,6.0,64.0,2.0,1,140.85714285714286,0.9268,0.086,0.853,0.06,0.02249076871433367
1142,4.085814360770579,35,0,3.0,133.0,0.0,1,84.73913043478261,0.996,0.089,0.882,0.03,0.009951087873165796
498,4.409638554216867,11,4,1.0,56.0,0.0,1,96.53571428571429,0.9852,0.11,0.851,0.038,0.023391812865497075
1042,4.546065259117083,8,0,2.0,118.0,2.0,1,123.55319148936171,0.9985,0.124,0.837,0.039,0.010893617021276596
212,4.108490566037736,2,0,5.0,16.0,0.0,1,154.57142857142858,0.9813,0.171,0.807,0.022,0.00625
1293,4.526682134570765,12,2,0.0,136.0,3.0,1,69.125,0.9103,0.063,0.894,0.043,0.0030153508771929823
649,4.85362095531587,34,1,12.0,77.0,0.0,1,154.2,-0.9535,0.063,0.861,0.076,0.006441638752898738
497,4.867203219315894,31,2,8.0,57.0,3.0,1,211.0,-0.6729,0.08,0.842,0.078,0.010107816711590296
364,4.335164835164835,17,0,17.0,48.0,0.0,1,115.88235294117646,0.7953,0.043,0.94,0.017,0.006027122049221497
216,4.601851851851851,3,0,1.0,20.0,0.0,1,171.71428571428572,-0.9524,0.041,0.842,0.117,0.005785123966942148
